,Molecule,Score,admet_smiles
1126,EOS64736,-6.88,Cc1cccc(OC(C)C(=O)NC2CCCC2)c1
1127,EOS65760,-9.041,Cc1ccccc1-n1c(C)c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc12
1128,EOS66064,-6.698,CC(C)NC(=O)c1ccccc1NC(=O)C1CC1
1129,EOS66066,-8.449,Cn1c(=O)c2c(nc3n(CCN4CCOCC4)c(C(C)(C)C)cn23)n(C)c1=O
1130,EOS66067,-6.937,CC(Oc1ccccc1)C(=O)NC1CC2CCC1C2
1131,EOS66075,-7.989,CCn1c(=O)c2c(nc3n(-c4ccccc4)c(C)cn23)n(C)c1=O
1132,EOS66079,-7.19,CCCCn1c(C)cn2c3c(=O)n(CCC)c(=O)n(C)c3nc12
1133,EOS65780,-6.654,CC(C)N(C(=O)C[n+]1ccc(C=NO)cc1)C(C)C
1134,EOS65781,-5.738,CCC[N+](CCC)(CCO)Cc1ccccc1
1135,EOS65788,-6.944,COCCCNC(=O)Cn1nc(-c2ccc(F)cc2)ccc1=O
1136,EOS66087,-7.251,CCn1c(=O)c2c(nc3n(CCO)c(C)cn23)n(C)c1=O
1137,EOS65791,-6.311,Cc1c(CCO)sc[n+]1Cc1ccccc1
1138,EOS66089,-6.837,C[N+](C)(C)C(C(=O)c1ccccc1)c1ccccc1
1139,EOS66090,-8.586,CCn1c(=O)c2c(nc3n(-c4ccccc4C)c(C)cn23)n(C)c1=O
1140,EOS65795,-7.115,COc1ccc(-c2ccc(=O)n(CC(=O)NCC3CC4C=CC3C4)n2)c(F)c1
1141,EOS65796,-7.903,CCCn1c(C)cn2c3c(=O)n(CCN4CCCCC4)c(=O)n(C)c3nc12
1142,EOS65799,-7.876,CCCn1c(=O)c2c(nc3n(-c4ccc(F)cc4)c(C)cn23)n(C)c1=O
1143,EOS65802,-6.73,CCCCc1c(O)n(-c2ccccc2)c(SCCN(C)C)nc1=O
1144,EOS66100,-6.362,CCCCn1c(C)cn2c3c(=O)n(CCOC)c(=O)n(C)c3nc12
1145,EOS66104,-6.115,CCCNC(=O)C(C)Oc1ccc(C)cc1
1146,EOS65813,-6.705,Cc1cc(=O)cc(C)n1-c1ccccc1O
1147,EOS66111,-6.555,Cc1ccc(C(CC#N)C2CCOC(C)(C)C2)cc1
1148,EOS66114,-7.333,CCn1c(=O)c2c(nc3n(CCOC)c(C)cn23)n(C)c1=O
1149,EOS66118,-8.389,CCn1c(=O)c2c(nc3n(-c4cccc(C)c4)c(C)cn23)n(C)c1=O
1150,EOS64758,-6.428,CC(C)OCCCNC(=O)Cn1ccc2ccccc21
1151,EOS66125,-8.062,Cn1c(C(=O)N2CCN(C(=O)C(C)(C)C)CC2)cc2ccccc21
1152,EOS66126,-7.197,COCCn1c(=O)c2c(nc3n(CCOC)c(C)cn23)n(C)c1=O
1153,EOS66133,-8.095,Cn1ccc2cc(C(=O)NCC3CC4C=CC3C4)ccc21
1154,EOS65836,-7.189,CCn1c(C)cn2c3c(=O)n(CC(C)C)c(=O)n(C)c3nc12
1155,EOS65839,-7.198,CCCn1c(=O)c2c(nc3n(CCC)c(C)cn23)n(C)c1=O
1156,EOS64764,-9.143,Cn1c2c(c(=O)n(C)c1=O)C(c1cccc(F)c1)C1C(=O)CCCC1=N2
1157,EOS65844,-6.038,CC(=O)NCN1CCN(CNC(C)=O)CC1
1158,EOS65848,-6.936,CC1CC(C)(C)OC(C(C)(C)C[N+](C)(C)Cc2ccccc2)O1
1159,EOS64770,-7.288,COc1cc(CNCCCN2CCOCC2)cc(Cl)c1OCC(=O)NC(C)(C)C
1160,EOS66171,-7.294,COCCCN=c1[nH]c2c(c(=O)n(C)c(=O)n2C)n1Cc1ccc(Br)cc1
1161,EOS65874,-7.043,CCN(CC)CCCNC(=O)C1c2cc(OC)c(OC)cc2C(=O)N(C)C1c1cccs1
1162,EOS66175,-6.849,CCC1CCCCN1CCCNC(=O)C(CCSC)NC(=O)C1CCC(C)CC1
1163,EOS66179,-7.235,CCOCC(=O)NCCNC(=O)C(NC(=O)C1CCC(C)CC1)C(C)C
1164,EOS64781,-6.197,OC(COc1ccccc1)CN1CCCCC1
1165,EOS64783,-7.38,Cc1ccc(C2(O)CC(C)N(C)CC2C)cc1
1166,EOS66205,-6.923,COCCCNC(=O)NCc1c(-n2cccc2)sc2c1CCN(C)C2
1167,EOS65916,-14.139,O=C(CN1C(=O)CCCc2ccccc21)NCCN1CCCCCC1
1168,EOS66212,-7.986,CN1CCCCC1=NCCCn1cnc2c1c(=O)n(C)c(=O)n2C
1169,EOS65922,-8.382,CC(=O)N1N=C(c2ccc(F)cc2)Cn2c1nc1c2c(=O)n(C)c(=O)n1C
1170,EOS65933,-7.473,CCCNC(=O)CC(c1cc(OC)c(OC)c(OC)c1)N1Cc2ccccc2C1=O
1171,EOS66228,-7.349,Cc1nnc2c(=O)[nH]c3ccccc3n12
1172,EOS65936,-8.226,CC(C)CCn1c(=O)c2ccc(C(=O)NC3CCCCC3)cc2n2c(=O)[nH]nc12
1173,EOS66244,-7.608,COc1c(C)cc(NC(=O)CCCCCC2NC(=O)NC2C)cc1C
1174,EOS65955,-6.67,Brc1ccc(-c2ncc3ccccn23)cc1
1175,EOS65956,-6.289,Cc1ccc(Sc2ccc(Cl)nn2)cc1
1176,EOS66255,-9.158,CCn1c(Oc2ccc3c(C)cc(=O)oc3c2)nc2c1c(=O)n(C)c(=O)n2C
1177,EOS64804,-8.485,CCOc1c(CC)cnc2c1c(=O)n(CC(=O)N1CCc3ccccc31)c(=O)n2C
1178,EOS64806,-6.816,COc1cc(CN=c2[nH]nnn2C)cc(OC)c1OC
1179,EOS66271,-9.047,Cn1c(=O)c2c(nc3n(-c4ccccc4)c(-c4ccco4)cn23)n(C)c1=O
1180,EOS66347,-8.0,CNC(=O)NC(Cc1ccc(F)cc1)Cc1ccc2c(c1)OCO2
1181,EOS66349,-6.758,NC(=O)Cn1c(=O)oc2cc(N)ccc21
1182,EOS66375,-8.524,CCCn1c(=O)c2ccccc2n2c(=O)n(Cc3ccc(F)cc3)nc12
1183,EOS64819,-7.054,Cc1ccc(-c2nn(C)cc2CCC(=O)NC(C)C)cc1
1184,EOS66379,-7.619,CN(CC(=O)NCc1ccc(Cl)cc1)C(=O)c1ccc2c(c1)nnn2C
1185,EOS66382,-7.642,COc1ccccc1Cn1c(=O)c2sccc2n2c(SC)nnc12
1186,EOS66388,-8.432,CC(C)NC(=O)c1ccc2c(=O)n(C(C)C)c3nn(CC(=O)NC(C)(C)C)c(=O)n3c2c1
1187,EOS64826,-6.638,COc1ccc(CN2CCNCC2CCO)c(C)c1C
1188,EOS66418,-6.455,CC(=O)Nc1sc(C)c(C)c1C(=O)NC(C)C
1189,EOS66419,-6.18,CCN(CC)CCCNC1CCN(C(C)=O)CC1
1190,EOS66716,-4.855,CN(C)CCN(CCCN)Cc1ccco1
1191,EOS66429,-7.939,CC(=O)Nc1ccc(Sc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1
1192,EOS66433,-8.544,CCCn1c2c(=O)[nH]c(=O)n(C)c2n2c(-c3ccc(Br)cc3)nnc12
1193,EOS66439,-7.38,CCN(Cc1ccc(C(C)C)cc1)Cc1cc(=O)n2c(C)csc2n1
1194,EOS66447,-8.537,CCN(CC)C(=O)Cn1nc2c(Oc3ccc(C)cc3)nc3ccccc3n2c1=O
1195,EOS66458,-8.132,COc1cc(-c2cc3n(C)c(C)c(CCC(=O)N4CCOCC4)c(=O)n3n2)cc(OC)c1OC
1196,EOS66752,-8.178,Cc1cccc(C)c1NC(=O)Cn1nc2c(cc1=O)CC(C)CC2
1197,EOS66762,-7.396,CN1CCC2(CC1)CNCC2c1n[nH]c(C2CC2)n1
1198,EOS66763,-6.976,CC(C)Cc1nc2cccnc2n1C1CCNCC1
1199,EOS66785,-6.293,Cc1cc(C)n(C(C)CC(=O)NCCc2cccs2)n1
1200,EOS66502,-7.898,CCN1CCN(CCNC(=O)Cn2nc(-n3cccc3)c3c(C)cc(C)nc32)CC1
1201,EOS66507,-8.246,CC1CCC(NC(=O)C2c3cccn3CC(=O)N2Cc2ccc3c(c2)OCO3)CC1
1202,EOS66804,-7.319,CCCNC(=O)NCc1cccn1Cc1cccc(F)c1
1203,EOS66807,-11.461,COc1cc2c(=O)n(Cc3ccc(C(=O)N4CCCCCC4)cc3)c(=O)n(CC(N)=O)c2cc1OC
1204,EOS66516,-7.79,Cc1cc(C)n(-c2nc3c(c(=O)n2CC(=O)NC(C)C)CCCC3)n1
1205,EOS66818,-7.262,COCCCNC(=O)CCc1c(C)nc2cc(-c3ccc(OC)cc3OC)nn2c1C
1206,EOS66534,-6.961,CCN1CCN(C(c2cccs2)C(C)NC(=O)c2cc(OC)c(OC)c(OC)c2)CC1
1207,EOS66830,-8.003,Cc1cccc(C)c1NC(=O)C1c2cccc[n+]2CC(=O)N1CCO
1208,EOS66542,-7.2,CCCCNC(=O)CCc1ccc(-c2ccccc2)o1
1209,EOS66837,-7.153,CCNC(=O)Cc1c(O)n(-c2ccc(C)cc2)c(=O)n1CCC(C)C
1210,EOS66556,-6.364,CCOCCCNC(=O)NCc1c(C)nn(CC)c1C
1211,EOS66849,-7.583,CC(C)CC(=O)n1c(=O)oc2ccc(C(C)(C)C)cc21
1212,EOS66573,-7.409,CC(C)(C)NC(=O)CSc1ncc(CO)n1Cc1ccc(Cl)cc1
1213,EOS66875,-6.336,CCCCNC(=O)Cn1ncc2ccsc2c1=O
1214,EOS66583,-5.706,CCOCCCNCc1ccc(OC(C)C)c(OC)c1
1215,EOS66599,-7.38,CCCn1c(=O)c(C(=O)NCCNCC)c(O)c2ccccc21
1216,EOS66894,-8.24,CC(C(=O)NCCN(C)C)C1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1
1217,EOS66906,-6.486,CCCc1nc(CC)n2cc[nH]c(=O)c12
1218,EOS66909,-6.435,CCN(CC)CCSc1ccc(C(=O)NCc2ccco2)cn1
1219,EOS66622,-11.392,COCCN1CCCn2nc(C3CCCN(Cc4cccn4C)C3)cc2C1=O
1220,EOS66623,-8.432,COc1cccc(CNC(=O)CCC(=O)N2Cc3cccn3-c3ccccc32)c1OC
1221,EOS67081,-8.737,CC(C)NC(=O)Cn1c2ccccc2n2c(=O)cc(-c3ccc(F)cc3)nc12
1222,EOS66912,-7.295,Cc1nn(CCCC(=O)NCc2ccccn2)c(=O)c2cc3sccc3n12
1223,EOS66628,-8.969,Cc1ccc2c(c1)cc1c(=O)n(CC(=O)NCCCN3CC(C)CC(C)C3)nc(C)n12
1224,EOS66915,-7.793,CCCNC(=O)NC1CCN(c2cc(C)cc(C)c2)C1=O
1225,EOS67083,-8.456,Cc1ccn2cc(C(=O)NCCN3CCc4ccccc4C3)nc2c1
1226,EOS66632,-8.616,COc1cccc2c1cc1c(=O)n(CC(=O)N3CCN(C)CC3)nc(C)n12
1227,EOS66634,-6.233,CNc1ccc(OC2CCNCC2)nc1
1228,EOS66636,-8.598,Cn1c(N2CCC(C(=O)NCc3cccc(F)c3)CC2)cc(=O)n(C)c1=O
1229,EOS66644,-7.586,CCCNC(=O)NC(C)C(=O)N1CCc2ccccc21
1230,EOS66645,-9.522,O=C(NC1CCN(Cc2ccccc2)CC1)c1nnn2c1c(=O)[nH]c1ccccc12
1231,EOS67088,-8.429,Cn1c(=O)c2ccn(CC(=O)N3CCC(c4ccccc4)C3)c2n(C)c1=O
1232,EOS66941,-8.507,COc1ccccc1CNC(=O)Cn1c(=O)c2cc(C3CC3)nn2c2ncccc21
1233,EOS66662,-7.724,Cn1nc(C(=O)N2CCOCC2)c2c1CCN(C(=O)CCC(=O)NCCCN1CCCCC1)C2
1234,EOS66663,-6.51,CCCCN(C)Cc1nc2nc(C)cc(N(C)C)n2n1
1235,EOS66962,-6.964,CCCCNC(=O)CCc1c(C)nc2c(c(C)nn2C)c1C
1236,EOS66963,-7.72,COCCNC(=O)c1cc(-c2ccc(C)c(C)c2)[nH]c1C
1237,EOS67103,-7.327,CC(C)n1c(C2CCCN(C(=O)C3CCC3)C2)nn(C)c1=O
1238,EOS66988,-11.77,COc1cc(CNC(=O)C2CCCCc3nnc(-c4cnccn4)n32)cc(OC)c1
1239,EOS67104,-7.225,O=C(NCC1CCOCC1)Nc1cccc(Br)c1
1240,EOS67105,-8.144,CCCCc1ccc(NC(=O)N2CCc3c([nH]c4ccnn4c3=O)C2)cc1
1241,EOS67012,-6.039,C1CC2(CCO1)CNCC2COCC1CC1
1242,EOS67449,-6.693,Cn1c(O)c2c(c1O)CN(Cc1ccc(Br)s1)C2
1243,EOS67451,-8.358,Cn1c(=O)c2nc(SCCC(=O)NCCc3ccc(Cl)cc3)n(C)c2n(C)c1=O
1244,EOS67461,-8.676,Cc1ccc(-n2c(C3CCN(C(=O)c4ccco4)CC3)n[nH]c2=O)cc1
1245,EOS67032,-6.18,COCCN(C)C(=O)c1nn(C)c2c1COCC2
1246,EOS67037,-6.048,COCCOc1ccc2c(n1)CCNC2
1247,EOS67123,-8.309,COCCOC1CCOC2(CCN(C(=O)NCc3ccc(C)cc3)CC2)C1
1248,EOS67040,-7.242,CC(C(=O)NCCc1ccccc1)C1CCOCC1
1249,EOS67481,-7.86,Cc1ccc(-c2cc(C(=O)NCC(C)C)n(C)c2)cc1
1250,EOS67126,-6.79,CCN(CC)C(=O)Cc1cccn1-c1ccc(F)cc1
1251,EOS67052,-8.175,CC(C)(C)NC(=O)Cn1nc2n(c1=O)CCN(Cc1cccc(Cl)c1)C2=O
1252,EOS67484,-6.814,COCC(=O)N1CCCC(c2nc(CCNC(=O)C3CC3)cs2)C1
1253,EOS67057,-7.255,CC(C)NC(=O)c1ccccc1OCC1CCCNC1
1254,EOS67129,-7.768,O=C(CC1CCOC2(CCN(Cc3cncs3)CC2)C1)N1CCCC1
1255,EOS67494,-10.856,COc1ccccc1OCCNC(=O)C1(C)CCCCC(=O)N1
1256,EOS67069,-7.627,COCCN(CCNC(=O)C1Cn2cccc2C(=O)N1C)Cc1ccco1
1257,EOS67503,-7.638,CC1(C)CCC[C@@]2(C)C1CC[C@]1(C)OC(=O)C[C@@H]12
1258,EOS67514,-6.972,Cn1nc(C2CCNCC2)n(Cc2ccccc2)c1=O
1259,EOS67812,-7.808,COc1ccc(CNC(=O)CCc2nc3ccc(C)cc3c(=O)n2C)cc1
1260,EOS67519,-6.796,CN(C)CCn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O
1261,EOS67522,-7.539,O=C(NC1CCCC1)N1CCCC(c2nn[nH]n2)C1
1262,EOS67818,-8.67,CN1C(=O)CCC2(CNC(=O)Cn3c(=O)oc4ccccc43)CCCC=C12
1263,EOS67820,-6.762,CCN(CC)C(=O)CCc1ccc2ccn(CC)c2c1
1264,EOS67821,-7.04,CCN(CC)CC(O)COCc1nc2c(c(=O)n(C)c(=O)n2C)n1C
1265,EOS67530,-7.673,CNC(=O)Nc1ccc(C)n(CC(=O)NCCC2=CCCCC2)c1=O
1266,EOS67825,-7.043,O=C(Cc1c(O)[nH]c2c1CCCC2)NCC1CC1
1267,EOS67832,-7.218,CCC(=O)NCC1Cn2cccc2CN1Cc1ccccc1
1268,EOS67836,-7.293,Cc1cnc(C2CCN(Cc3ccncc3)CC2)n1[C@H](C)CO
1269,EOS67839,-6.449,O=C(N[C@@H]1CN(C2CCC2)CC[C@@H]1CO)C1CC1
1270,EOS67548,-6.393,CCN1CCC(N2CC[C@H](CO)[C@H](N(C)C)C2)CC1
1271,EOS67842,-7.96,Cc1n[nH]c(C2CCN(C3CCSCC3)C[C@H]2NC(=O)C2CCOCC2)n1
1272,EOS67845,-10.644,COCCN(C)C(=O)CCc1ccc2c(c1)CN(C(=O)NC(C)C)CCO2
1273,EOS67853,-7.104,OCC1CN(C2CCC2)CC12CCNCC2
1274,EOS67855,-11.162,COCC(=O)NC1CCc2nnc(C3CC3)n2CC1
1275,EOS67857,-8.32,COc1cccc(CN2CCn3c(C)nnc3C2C(=O)N2CCCC2)n1
1276,EOS67860,-12.155,Cn1nc2n(c1=O)CCC(NC(=O)C1CC=CCC1)CC2
1277,EOS67568,-5.32,COCCC(=O)N[C@@H]1CN(C)C[C@H]1CN(C)C
1278,EOS67863,-5.571,CNC(=O)N1C[C@@H](N)[C@H](CN(C)C)C1
1279,EOS67865,-6.98,CC(C)COc1ccc(C(=O)NCC(c2ccco2)N(C)C)cc1
1280,EOS67155,-7.887,Cc1nccn1CCNC(=O)CN1C(=O)C2(CCCCC2)C1c1ccccc1
1281,EOS67870,-7.517,O=C(CN1CCOCC1)N1CCC(N2CC3(CCCCC3)C2c2ccncc2)CC1
1282,EOS67157,-7.721,CNC(=O)CN(C)C(=O)c1cc2c(s1)CCN(C(=O)c1ccc(Cl)cc1)C2
1283,EOS67873,-8.77,COc1cccc(CN2CCC3(CC2)CC(C(=O)NCc2ccccn2)N(C)C3)n1
1284,EOS67875,-7.981,CCN(CC)C1(c2nnnn2C2CCCC2)CCN(C(=O)Cn2ccnc2C)C1
1285,EOS67880,-8.118,NC(=O)COC1CCC12CCN(C(=O)c1ccc(F)cn1)CC2
1286,EOS67589,-8.152,O=C1CN(C(=O)C2OCCN(C3CCCC3)[C@H]2c2ccccc2)CCN1
1287,EOS67881,-6.935,CCCNC(=O)C1(C)COCc2nnc(C(C)C)n21
1288,EOS67884,-7.643,COCCC1(NC(=O)c2ccccc2)CCN(C(=O)CCC2CCCC2)CC1
1289,EOS67163,-7.383,COc1ccc(CNC(=O)N2CCC(Cc3ncc(C)n3C3CC3)C2)cc1
1290,EOS67601,-8.068,Cc1cc(C(=O)N2CC3(C2)CC(C)(O)CO3)c(C)n1Cc1ccc(F)cc1
1291,EOS67894,-6.187,CCC(CC)C(=O)NCC(c1ccccc1OC)N(C)C
1292,EOS67897,-8.069,Cc1cc(N2CCN(CCO)CC2)n2nc(-c3ccc(C(C)(C)C)cc3)nc2n1
1293,EOS67903,-6.962,c1ccc(COCCC2CCOC3(CCNCC3)C2)cc1
1294,EOS67905,-6.618,COCCC1(c2noc(C3CC3)n2)CCCNC1
1295,EOS67169,-7.563,CC(C)CN1CCN(C(=O)C2(CCO)CC23CCOCC3)CC1
1296,EOS67909,-7.734,O=C(NC1CCCCC1)C1(CCO)CC12CCN(c1ncccn1)CC2
1297,EOS67622,-6.671,Cc1cnc(C2CC2)n1CCNC(=O)C1CCOC1
1298,EOS67916,-7.33,COCCCNC(=O)N1CCC(Cc2ccc(CCNS(C)(=O)=O)cc2)CC1
1299,EOS67172,-7.707,CCC1(C(N)=O)CCCN(C(=O)c2c(C)nn(C)c2C)C1
1300,EOS67626,-7.79,CCN(Cc1ccccc1)C(=O)C1CCCN(Cc2ccccc2)[C@@H]1COC
1301,EOS67920,-9.087,CNC(=O)C1CN(Cc2ccccc2)CC12CN(C(=O)c1cncc(Br)c1)C2
1302,EOS67922,-7.13,CCCC1(C(N)=O)CCN(C(=O)c2nccn2C)CC1
1303,EOS67634,-7.732,O=C(N[C@@H]1CN(Cc2ccccn2)C[C@H]1CO)C1(c2ccccc2)CC1
1304,EOS67927,-6.784,Cc1cccnc1C(=O)N1C[C@@H](N(C)C)[C@H](CO)C1
1305,EOS67636,-6.737,O=C(N[C@@H]1CNC[C@H]1CO)c1ccncc1
1306,EOS67642,-8.357,O=C(c1cccnn1)N1CCC(F)(F)C(COCc2ccccc2)C1
1307,EOS67646,-8.12,CN(CC1(O)CCOC2(CCNCC2)C1)C(=O)CCc1ccccc1
1308,EOS67179,-6.841,CNC(=O)C1CN(C(=O)c2cc(C)[nH]n2)C[C@H]1COC
1309,EOS67940,-6.886,CN(C)C(=O)C1CN(Cc2cccc(Cl)c2)C[C@H]1CO
1310,EOS67943,-6.134,Cc1cnc(CCC2CCCN2)n1CC1CC1
1311,EOS67181,-8.853,O=C(NCC1CN(C(=O)Nc2ccccc2)CC12CCCCC2)C1CC1
1312,EOS67945,-6.967,CC(C)N1CC(CN)C2(CCCCC2)C1
1313,EOS67950,-11.229,CCN(CCNC(=O)C1CCCCc2n[nH]c(=O)n21)Cc1ccccc1
1314,EOS67953,-8.425,Cn1cccc1C(=O)N1CCCC2(CCOCC2)C1C(N)=O
1315,EOS67663,-12.273,Cc1cc(CNC(=O)C2CCc3nn(CCOc4ccccc4)c(=O)n3CC2)n(C)n1
1316,EOS67964,-6.978,CCN(CC)C(=O)N1CCn2nc(C(=O)NC(C)C)cc2C1
1317,EOS67675,-8.8,Cc1cccc(OCC(=O)N2CCC(Cn3cc(C(O)N4CCOCC4)cc3O)CC2)c1
1318,EOS67974,-7.219,CC(=O)N(CCN1CCCCC1)C1CCCN(C(=O)NCC(C)C)C1
1319,EOS67678,-7.721,Cc1ccc(C(=O)NCCN2CCC(N3CCCC3)C2=O)c(=O)[nH]1
1320,EOS67977,-8.297,COCCC1(NC(=O)Nc2cccc(C)c2)CCN(C(=O)c2cccc(OC)c2OC)C1
1321,EOS67978,-7.772,CC(=O)NC1CCN(CCNC(=O)C2(c3ccccc3)CC2)C1=O
1322,EOS67684,-7.934,CCN1C(=O)C2(CCN(Cc3ccc(Cl)cc3)CC2)CC1C(=O)NCCOC
1323,EOS67985,-7.359,CCCC1(O)CCC12CCN(C(=O)COCc1ccccc1)CC2
1324,EOS67686,-6.362,CCC(CC)NC(=O)CCc1ccnc(N(CC)CC)c1
1325,EOS67689,-6.861,CC1(C(=O)N2CCC3(CC2)CCC3(C)O)CC1
1326,EOS67695,-7.733,CNC(=O)C1c2ccccc2Oc2ccccc21
1327,EOS67998,-8.958,Cn1c(CCNC(=O)C2CCCN(c3nnc4ccccn34)C2)nc2ccccc21
1328,EOS67703,-7.534,COc1cc2[nH]c(CSCC(=O)N3CCC(C(N)=O)CC3)nc(=O)c2cc1OC
1329,EOS67723,-6.453,CCCn1c(-c2ccccc2)nc(C)c(CCO)c1=O
1330,EOS67725,-9.37,COCCN1C(=O)c2ccccc2C(C(=O)NCC2CCCN3CCCCC23)C12CCCC2
1331,EOS68028,-8.487,Cc1cc(C(=O)N2CCN(CCc3ccccn3)CC2)c2c(C)nn(C)c2n1
1332,EOS68031,-7.769,CN(C)C(=O)C1CN(C(=O)CCC(=O)c2ccc(F)cc2)CC12CCOCC2
1333,EOS67740,-10.737,O=C(COc1ccccc1)NCC1CCC(=O)N(Cc2ccccc2)CC1
1334,EOS68040,-8.084,CC(=O)Nc1cccc(NC(=O)CCCC(=O)N2CCNC(=O)C2)c1
1335,EOS68046,-8.06,CC(C)N1C(=O)C2(CCCCC2)C1C(=O)NCCCOC1CCN(C)CC1
1336,EOS68051,-7.661,Cn1c(=O)c2c(-c3cccc(Br)c3)n(C(C)(C)CO)cc2n(C)c1=O
1337,EOS67752,-6.653,COc1ccc(-c2nnsc2C(=O)NCCC(C)C)cc1
1338,EOS67760,-7.817,COc1cccc(C(=O)/N=c2\sc(C)c(C)n2Cc2ccc(C(=O)NCCN(C)C)o2)c1
1339,EOS68063,-7.402,O=C(Cc1ccc(Cl)cc1)NCC(c1cccs1)N1CCOCC1
1340,EOS68064,-7.206,C#CCOCC(O)CN(CCOC)Cc1c(-c2ccccc2)nn(C)c1Oc1ccccc1
1341,EOS67765,-8.164,Cc1cc(C)cc(N2CC(C)Cn3c2nc2c3c(=O)n(CC(N)=O)c(=O)n2C)c1
1342,EOS67773,-7.333,CCNC(=O)NCC1c2cc(OC)c(OC)cc2CCN1Cc1ccc(OC)cc1
1343,EOS67225,-7.92,CCCN(CCC)C(=O)c1cnn2c(-c3cccc(OC)c3)ccnc12
1344,EOS68084,-6.342,CC(C)(C)C(=O)N1CCCC1c1cccs1
1345,EOS68098,-6.769,CCCNC(=O)C1CN(C(=O)NCC)CC1c1cc(OC)c(OC)c(OC)c1
1346,EOS67805,-8.889,O=C(CNC(=O)N1CCN(c2cccc(Cl)c2)CC1)Nc1cccc(O)c1
1347,EOS68187,-6.88,CC(Oc1ccccc1Cl)C(=O)NC1CCCC1
1348,EOS67245,-7.945,Cc1ccc(C(=O)NCCC2CCN(C)CC2)cc1N(C)S(C)(=O)=O
1349,EOS68210,-6.286,Cc1cccc(CNC(=O)C(C)(C)C)c1
1350,EOS68217,-8.329,CC(=O)c1ccc(NC(=O)CC2NC3CCCCC3NC2=O)cc1
1351,EOS68221,-7.026,CCCCc1c(C)[nH]c(N2CCN(CC)CC2)nc1=O
1352,EOS68224,-7.606,CC(=O)Nc1ccc(C(=O)N2CC(C)CC(C)C2)o1
1353,EOS68226,-7.018,CC(C)S(=O)(=O)NC1=NCN(CCCN2CCOCC2)CN1
1354,EOS68162,-8.064,CC(c1ccccc1)N1CCn2c(nc3ccccc32)C1
1355,EOS68166,-7.431,Cc1cc(C)cc(C(=O)N(C)Cc2snnc2C)c1
1356,EOS67254,-7.522,CC1CCc2[nH]nc(C(=O)NCC3CCCO3)c2C1
1357,EOS68237,-6.023,CCC(C)NC(=O)N1CCNC(=O)C1(C)C
1358,EOS68173,-6.65,COCc1nc2[nH]cc(C(C)=O)c(=O)n2n1
1359,EOS68559,-7.228,CCN(CC)C(=O)c1ccccc1Oc1ccccc1
1360,EOS68561,-7.104,Cc1cc(Cl)ccc1OCCCC(=O)N1CCOCC1
1361,EOS68571,-7.695,CCC1CCCCN1C(O)c1cc(O)n(-c2ccc(F)cc2)c1
1362,EOS68271,-5.9,CCCn1cc(C(O)NC(C)(C)C)cc1O
1363,EOS68277,-8.644,CCc1ccc(NC(=O)Cc2c(O)n(CCN3CCOCC3)c3nc4ccccc4n23)cc1
1364,EOS68278,-7.008,CC(=O)c1ccc(OCC(O)CN2CCCCC2C)cc1
1365,EOS67271,-7.681,Cc1nnc2sc(CCc3ccccc3)nn2c1=O
1366,EOS68591,-9.447,Cn1c(=O)c2c(nc(N3CCOCC3)n2Cc2cccc(C(F)(F)F)c2)n(C)c1=O
1367,EOS68283,-6.458,CCC(C)NC(=O)Cn1nc(C)c2ccccc21
1368,EOS68285,-9.085,Cc1ccc2c(=O)cc(C(=O)NCC(c3ccco3)N3CCCC3)oc2c1
1369,EOS68594,-11.605,COc1cc(OC)cc(C(=O)N2CCC(N3CCCCCC3)CC2)c1
1370,EOS68290,-7.43,CCOc1ccccc1CNC(=O)Cn1c2cc(OC)c(OC)cc2c2nc(=O)cc(C)n21
1371,EOS68598,-7.386,Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2C)cc1
1372,EOS68601,-8.167,Cc1nn(CC(=O)NCc2ccccc2Cl)c(=O)c2cccn12
1373,EOS67283,-8.534,CCn1c(C)c(CCC(=O)NCc2cccnc2)c(=O)n2nc(-c3ccccc3)nc12
1374,EOS68331,-7.256,CCOc1ccc(-n2cc(C(O)NCc3ccco3)cc2O)cc1
1375,EOS68335,-9.151,CC1CCCCN1c1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)c1ccccc1
1376,EOS68340,-8.139,CCCC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1
1377,EOS68341,-7.883,CCOc1ccc(Cn2c(=O)[nH]c3c2c(=O)n(C)c(=O)n3C)cc1OCC
1378,EOS68342,-8.314,COc1ccc(CCNC(=O)Cn2c(=O)c3cccn3c3cccnc32)c(OC)c1OC
1379,EOS68365,-8.039,Cc1cc(=O)n2nc(-c3ccccc3Cl)nc2n1CC(=O)NC(C)C
1380,EOS67297,-7.886,COc1cccc(C(=O)NCC(c2ccco2)N2CCCCC2)c1
1381,EOS68667,-6.721,Cc1ccc(C(CNC(=O)c2ccc(Br)cc2)N(C)C)o1
1382,EOS68668,-7.991,Cc1ccc2c(c1)N(CC(=O)NCCCN1C(C)CCCC1C)C(=O)c1cccnc1O2
