,Molecule,Score,admet_smiles
1566,EOS14618,-7.317,CC(=O)c1ccc(OCC(=O)NC[C@@H](c2ccco2)N2CCCCC2)cc1
1567,EOS14368,-7.349,COc1ccc([C@H](CNC(=O)c2sccc2C)N2CCOCC2)cc1
1568,EOS14370,-6.724,C#CCN(Cc1cccc(C)n1)C(=O)C1CCCN1
1569,EOS14630,-5.828,CCN1CCC(N(C)CCCCC(F)(F)F)CC1
1570,EOS14632,-7.495,C[C@@H](CNC(=O)N(C)CC(C)(C)O)c1cccc(C(F)(F)F)c1
1571,EOS14747,-5.709,CCC(CC)CNC1(CO)CCOCC1
1572,EOS14748,-11.618,Cc1nc(CN2CCN(C3CCCCNC3=O)CC2)cs1
1573,EOS14752,-6.954,COc1ccc(OCCNC(=O)C2CCCCN2)cc1
1574,EOS14760,-6.358,CCN(CC)CCOCCNC(=O)Nc1cccc(C(=O)NC(C)(C)C)c1
1575,EOS12883,-7.755,COCCCC(=O)N1CCCC(c2n[nH]c(-c3ccccc3)n2)C1
1576,EOS12889,-7.033,COC[C@H]1CCCN(C(=O)c2cc(C)oc2C)C1
1577,EOS14673,-6.443,COCCC(C)(C)C(=O)NCc1cc(Cl)ccn1
1578,EOS14799,-8.111,Cc1cc(C(=O)N2CCC([C@H](O)c3ccccc3)CC2)c(C)o1
1579,EOS14801,-7.169,CCOc1nnc(CN2CCCC[C@@H]2Cn2nc(C)cc2C)s1
1580,EOS14804,-6.663,Cc1nc(CNC(=O)NCC(c2ccco2)N(C)C)cs1
1581,EOS14807,-7.508,Cn1c(C(=O)N2CCCC(C(N)=O)C2)cc(Cl)c1Cl
1582,EOS14702,-6.892,CC(C)(C)CC(=O)N1CCO[C@H](c2ccccc2)C1
1583,EOS14824,-7.813,Cc1ccn2c(=O)cc(COc3ccc(I)cc3)nc2c1
1584,EOS14709,-6.969,CC(C)C(=O)N1CCC(NC(=O)N2CC3(CCC3)[C@@H]2C(C)C)CC1
1585,EOS12902,-7.629,CCNC(=O)CSc1nnc(-c2cccnc2)n1Cc1ccccc1
1586,EOS14715,-7.01,CNC(=O)C(CC(C)C)NC(=O)c1ccc(=O)n(CCOC)n1
1587,EOS14716,-7.32,CC(=O)c1ccc(OCC(=O)NC[C@@H](c2cccs2)N2CCOCC2)cc1
1588,EOS14836,-10.286,Cc1ccc(CCN2CCSCC[C@@H]2C)cc1
1589,EOS14839,-8.481,Cc1nnccc1C(=O)NCC1OCCN(C)[C@H]1c1ccccc1
1590,EOS14840,-7.35,CN(Cc1ccco1)C(=O)NC[C@@H](c1cccs1)N1CCOCC1
1591,EOS14726,-6.422,CCNC(=O)CN(CC)C(=O)Cc1ccc(Cl)cc1Cl
1592,EOS14729,-7.314,O=C(C[C@H]1CCS(=O)(=O)C1)Nc1cccc(Cl)c1
1593,EOS14847,-7.038,COCCN(C)C[C@H]1CCCN1C(=O)NCCC1(O)CCOCC1
1594,EOS14851,-7.717,COc1cc(NC(=O)CN2CCCCC2C(N)=O)cc(OC)c1OC
1595,EOS15105,-6.719,COc1ccc(CCNC(=O)C[C@@H]2C=CCC2)cc1OC
1596,EOS14867,-7.776,C[C@H](NC(=O)NCC(C)(C)N1CCOCC1)c1ccc(NC(=O)C2CC2)cc1
1597,EOS15475,-6.942,CCCn1c(C)cn2c3c(=O)n(CCOC)c(=O)n(C)c3nc12
1598,EOS14874,-8.13,COc1cc(OC)c2c(c1)N(C(=O)Cn1nc3n(c1=O)CCCC3)CCC2
1599,EOS14913,-7.523,COc1cccc(CN(C)C(=O)CCC(=O)c2cc(Br)ccc2OC)c1
1600,EOS15116,-7.632,CC(C)NC(=O)CNC(=O)c1ccc2c(c1)NC(=O)C(C)S2
1601,EOS14929,-7.211,Cc1cc(Cl)ccc1NC(=O)C1CCS(=O)(=O)C1
1602,EOS15118,-5.42,CCN(CC(=O)NOC(C)(C)C)C1CC1
1603,EOS15533,-7.209,CC(C)N1CCN(C(=O)c2cc(-c3ccco3)[nH]n2)CC1
1604,EOS15535,-7.133,O=C(NCCCCC(F)(F)F)c1cnc2ccccn12
1605,EOS15537,-7.379,N[C@H]1CC(=O)N(Cc2ccccc2C(F)(F)F)C1
1606,EOS15121,-6.628,Cc1cc(N(C)C)cc(C)c1NC(=O)N(C)CCNC(=O)C(C)C
1607,EOS15540,-6.915,NC(=O)c1cccc(NC(=O)CC2CCCC2)c1
1608,EOS14961,-7.643,Cc1cc(Br)ccc1NC(=O)CN1CCCCC1C(N)=O
1609,EOS15556,-6.995,CNC(=O)C1CCCN1C(=O)c1ccccc1O
1610,EOS15558,-7.826,CNC(=O)CN1CCC(NC(=O)c2cc3ccc(Cl)cc3[nH]2)CC1
1611,EOS15560,-7.603,CC(C)CNC(=O)C1CCCN(Cc2cc(=O)n3ccsc3n2)C1
1612,EOS15562,-6.857,Cc1ccc(CC(=O)NCCc2cccc(F)c2)cc1
1613,EOS15563,-6.465,CCN(CC)[C@@H](CNC(=O)c1cnn(C)c1C)c1ccsc1
1614,EOS15131,-11.25,O=C1NCCCCC1Sc1ccc(Cl)nn1
1615,EOS15572,-7.347,CCN(CC(=O)NC(C)C)C1c2ccccc2-c2ccccc21
1616,EOS14993,-7.894,CCNC(=O)C(C)N1CCC(c2nc3ccccc3s2)CC1
1617,EOS14995,-7.102,Cc1csc(CNC(=O)NC2CCN(CC(N)=O)CC2)n1
1618,EOS15138,-7.551,CC(C)c1nnc2n1C[C@@H](NC(=O)c1ccccc1)CC2
1619,EOS15590,-11.424,CSc1ccc(C)c(C(=O)NC2CCCCNC2=O)c1
1620,EOS15014,-8.302,O=C(CN1CCC[C@H](C(F)(F)F)C1)NCc1ccc2c(c1)OCO2
1621,EOS15021,-7.559,C[C@H]1CCCCN1CC(=O)NCc1ccc2c(c1)OCO2
1622,EOS15034,-11.7,Cc1ccc(C)c(C(=O)NC2CCCCNC2=O)c1
1623,EOS15040,-7.36,COc1nn(C)c2nc(C)c(CCC(=O)N[C@@H](C)C3CC3)c(C)c12
1624,EOS15615,-6.706,COCCCn1c(Br)nc2c(=O)n(C)c(=O)n(C)c21
1625,EOS15044,-6.932,CNC(=O)CS(=O)(=O)Cc1cc(=O)n(C)c(=O)n1C
1626,EOS15623,-7.257,CCCn1nc(C(=O)NC[C@@H](C(C)C)N2CCCC2)ccc1=O
1627,EOS15627,-8.087,COc1cc2ccccc2cc1C(=O)NC[C@@H](c1ccco1)N(C)C
1628,EOS15058,-7.349,Cc1ccc(Cn2cc(C(O)N=c3cc[nH]n3C(C)C)cc2O)cc1
1629,EOS15060,-7.268,COc1ccccc1[C@H](CNC(O)c1ccc(=O)n(C)n1)N(C)C
1630,EOS15062,-7.507,Cc1ccc([C@H](CNC(=O)c2cc(C)sc2C)N2CCOCC2)o1
1631,EOS15161,-6.089,CC(C)C1C(=O)NCCN1CC1CCC1
1632,EOS15162,-7.371,COc1cc(Cl)c(F)c(C(=O)NC[C@@H]2CCC[C@H]2O)c1
1633,EOS15658,-6.651,CN(CCN(C)C1CC1)C(=O)C1CCc2nccn2C1
1634,EOS15661,-6.958,CCc1cccc(NC(=O)CN2CC=C(COC)CC2)c1
1635,EOS15167,-7.396,Cc1cccc(C)c1OC[C@@H](O)CN1C(=O)NC(C)(C)C1=O
1636,EOS15168,-7.399,CC(C)OC[C@@H](O)CN1CCN(C(=O)c2cccc(Cl)c2)CC1
1637,EOS15673,-8.328,CC1(C)COC[C@@H]1NC(=O)c1ccc(CN2CCNC(=O)C2)cc1
1638,EOS15688,-6.393,CCN(CC)[C@@H](CNC(=O)c1csc(COC)n1)c1ccco1
1639,EOS15173,-6.975,O=C(CCNC(=O)C[C@H]1CCCC[C@@H]1O)N=c1cc[nH]cc1
1640,EOS15692,-7.573,N#CC1(NC(O)c2cc(O)n(Cc3ccccc3)c2)CCSCC1
1641,EOS15863,-11.085,CC(C)(C(=O)NC[C@H]1CN(Cc2ccccc2)CCCO1)C(F)F
1642,EOS15864,-7.139,C[C@@H](CNC(=O)CCCc1nc(=O)c2ccccc2[nH]1)CN(C)C
1643,EOS15701,-7.163,CC(C)n1cc(C(O)Nc2ccc(F)cc2Cl)cc1O
1644,EOS15708,-6.753,CC(C)c1nccc(N2CCC[C@H](N(C)C)C2)n1
1645,EOS15881,-8.285,C[C@H]1CCCCN1Cc1ccccc1CNC(=O)CCC(=O)N1CCOCC1
1646,EOS15717,-7.26,O=C(Cc1ccc(F)cc1)NC[C@H](O)COc1ccc2c(c1)OCO2
1647,EOS15885,-7.845,NC(=O)C(Nc1cccc(COCC2CC2)c1)c1ccccc1
1648,EOS15728,-7.743,Cc1ccoc1C(=O)NC(C)c1nnc2n1CCC2
1649,EOS15895,-8.167,CN1CC(NC(=O)NCc2ccn(Cc3ccccc3)n2)CCC1=O
1650,EOS15187,-7.293,Oc1ccc(CN2CCc3ccccc3C2)cc1
1651,EOS15735,-8.352,Cc1cnc(CCNC(=O)N[C@H]2CCC(C(=O)N3CCCCC3)C2)c(C)c1
1652,EOS15901,-8.441,Cn1c(CN2CCN([C@H]3CCOC3)CC2)nc2ccccc2c1=O
1653,EOS15902,-7.594,COc1cc2c(cc1OC)CN(C(=O)c1cccnc1N(C)C)CC2
1654,EOS15737,-7.687,Cc1cccc(C)c1OCCN1CCOC(c2nccs2)C1
1655,EOS15915,-8.385,CNC(=O)c1cccc(CCNC(=O)C2COCCN2C2CCCC2)c1
1656,EOS15936,-6.569,CN(C)C(=O)CCCSc1nnc(C(F)F)n1C
1657,EOS15778,-8.18,CNC(=O)CC1CCN(C(C)c2nc(=O)c3ccccc3[nH]2)CC1
1658,EOS15944,-7.383,C[C@H]1CCCCN1CCNC(=O)c1ccc(OCC(F)(F)F)nn1
1659,EOS15784,-7.77,CC(C)c1nn(C)cc1CNC1CCN(C(=O)C(C)(C)C)CC1
1660,EOS15789,-5.578,CCC(=O)CCCN1CCC([C@H](C)O)CC1
1661,EOS15795,-7.031,CCc1nnc(Oc2ccc(CCOC)cc2)nc1CC
1662,EOS15799,-5.632,CSC1(CN(C)CC(C)(CO)CO)CCC1
1663,EOS15801,-7.55,COc1cc(C(=O)NCCCN2CCCC2C(=O)N(C)C)ccc1C
1664,EOS15802,-6.368,CC(=O)c1cc(Br)cc(F)c1OCCOCC(F)F
1665,EOS15973,-7.841,O=C(CCC1Cc2ccccc2NC1=O)NCCc1ncc[nH]1
1666,EOS15978,-6.694,CCCn1ccc(CNC[C@@](C)(CO)c2ccccc2)c1
1667,EOS15831,-8.085,Cc1cc(CN(C)C2CCN(c3ccccc3F)C2=O)n(C)n1
1668,EOS16001,-5.333,CCC(CO)(CO)NC[C@H](O)COCc1ccco1
1669,EOS15834,-7.745,COc1cccc(-n2nc(C)c([C@@H]3COCCN3CCO)c2C)c1
1670,EOS16008,-8.103,CC(C)c1nnc2n1C[C@@H](NC(=O)c1cccc(Cl)c1)CC2
1671,EOS16220,-7.609,CC(C)(CS(C)(=O)=O)C(=O)N1C[C@H](c2ccccc2)C2(CCC2)C1
1672,EOS15231,-6.69,C[C@@H](CCO)C1(CNC(=O)NCc2ccco2)CCC1
1673,EOS16237,-7.618,O=C(NCC1CC1)C1CCCN(C(=O)c2ccn3ccccc23)C1
1674,EOS16239,-7.209,CC1(C)C(CNC(=O)CCc2[nH]c(=O)[nH]c2O)C1(C)C
1675,EOS16240,-7.465,Cc1c(CNC(=O)C2CCN2C2CCCC2)cnn1C
1676,EOS16040,-6.052,CCN1CCO[C@@H](CNCc2cc(Br)cs2)C1
1677,EOS16044,-7.101,NC(=O)C1(NC(=O)CC[C@H]2CCOC2)CCCCC1
1678,EOS16048,-8.2,O=C(NCc1ccccc1CN1CC[C@H](O)C1)c1[nH]nc2c1CCC2
1679,EOS16049,-7.321,Cc1ccccc1CC1CN(C(=O)C2CCC2)C1
1680,EOS16260,-6.186,CC[C@@H](c1ccccc1)N(C)Cc1ccccc1
1681,EOS16269,-8.119,CN(C(=O)c1ccccc1O)[C@H]1CCc2ccccc2C1
1682,EOS16073,-7.884,CC(C)CNC(=O)NC(=O)CN1CCC[C@H]1c1ccc2c(c1)OCCO2
1683,EOS16280,-11.726,C[C@@H](NC(=O)NCCCc1nnc2n1CCCCC2)c1ccccc1
1684,EOS15248,-6.421,CC[C@](C)(O)CN1CCC(n2cc(Br)cn2)CC1
1685,EOS16080,-7.232,O=C(NCCc1cn2ccccc2n1)C1COCCN1CC1CCC1
1686,EOS16103,-5.752,COCCSCc1cnc(SC(F)(F)F)n1C
1687,EOS16104,-6.432,OC1CN=C(NC[C@@H]2CC=CCC2)NC1
1688,EOS16322,-7.397,COC1(CC(=O)N2CCC([C@@H]3NC(=O)C3(C)C)CC2)CCC1
1689,EOS16124,-8.212,O=C(CN1Cc2ccccc2C1=O)N1CCn2ccnc2C1
1690,EOS16132,-7.888,CC(C)(O)CN1CCN(C(=O)N[C@H]2CCCCC2(C)C)CC1
1691,EOS15266,-6.32,CN(C)CCn1nccc1C(=O)NCc1cccs1
1692,EOS16137,-6.934,COc1cccc(CCNC(=O)CCc2ccncc2)n1
1693,EOS16345,-7.784,O=C(N[C@H]1CS(=O)(=O)c2ccccc21)C1(C(F)(F)F)CCCC1
1694,EOS16138,-7.023,CCc1c[nH]c(CC(=O)NCCc2ccc(OC(C)C)cc2)n1
1695,EOS16361,-6.918,COCCN(C)C(O)c1cc(O)n(-c2ccccc2Cl)c1
1696,EOS16362,-7.323,COc1ccccc1C(C)(C)NS(=O)(=O)C[C@H]1CCOC1
1697,EOS16368,-7.252,CN(C)Cc1cccc(NC(=O)N2CC[C@H](Cc3cnn(C)c3)C2)c1
1698,EOS16168,-11.369,C[C@H]1CN(Cc2ccccc2)CCCN1CC(=O)NC(N)=O
1699,EOS16377,-8.308,CC1(C)CCN(C(=O)CC2CS(=O)(=O)C2)C[C@@H]1c1ccccc1
1700,EOS16378,-6.834,CCC1C(=O)NCCN1C(=O)CSc1ccccc1
1701,EOS16405,-7.224,CCCCn1ncc(C(=O)N2C[C@H]3CS(=O)(=O)C[C@H]3C2)c1CC
1702,EOS16571,-6.249,CCc1nn(Cc2cnnn2C)c(CC)c1I
1703,EOS15293,-10.04,CCn1ccnc1CN1CCCN(C(=O)Cn2nc(C)cc2C)CC1
1704,EOS15294,-6.481,CCC1C(=O)NCCN1Cc1cnn(C)c1C1CC1
1705,EOS15295,-7.079,CCC(=O)Nc1cccc(C(=O)NCC2([C@@H](C)CCO)CCC2)c1
1706,EOS16430,-7.713,COc1ccccc1OCCC(=O)N1CCCCC1c1nccs1
1707,EOS15297,-6.674,CS[C@@H](C)CNC(=O)C1CCN(Cc2nccn2C)CC1
1708,EOS16590,-6.16,COCCC(=O)N1CC(F)(F)C(F)(F)C1
1709,EOS16435,-7.683,CC1(CNC(=O)N2CCC[C@]3(CC=CCC3)C2)COC1
1710,EOS16436,-7.688,COCc1cccc(C(=O)N2CCCC(c3nccs3)C2)c1
1711,EOS15299,-7.429,CCc1csc(C2CCCN(C(=O)c3ccoc3C)C2)n1
1712,EOS16442,-7.254,CC(C)(C)CCC(Nc1cc(=O)n2ccccc2n1)C(N)=O
1713,EOS16443,-6.967,C[C@H]1CN(CC2(O)CCC2)CCN1C(=O)c1cscn1
1714,EOS15303,-6.733,CC1(C)CN(CC(=O)NCC2CC2)[C@@H]1c1ccncc1
1715,EOS16606,-7.801,Cc1csc(C2CCCN(C(=O)c3cccc(CN(C)C)c3)C2)n1
1716,EOS16610,-7.191,C#C[C@](C)(CC)NC(=O)C1CCN(C(=O)N2CCCC2)CC1
1717,EOS16614,-6.632,CCN(Cc1ccco1)C(=O)c1cc(C2CC2)[nH]n1
1718,EOS16460,-5.928,CCn1nc(C)c(CNC(=O)N(C)CCN(C)C2CC2)n1
1719,EOS16617,-7.349,CCOc1cc(C(=O)NC[C@H](C)Cn2nc(C)cc2C)ccc1OC
1720,EOS16619,-7.376,CCOc1ncccc1C(=O)NC[C@H](C)N1CCc2sccc2C1
1721,EOS16623,-7.462,CC(C)n1cnnc1CNC(=O)C1CCCN1Cc1ccccc1
1722,EOS15311,-7.704,Cc1nn(C)c(C)c1CC(=O)NCC(c1ccco1)N1CCCCC1
1723,EOS16627,-5.823,COCCNC(=O)CN1CCC[C@H]1c1ccsc1
1724,EOS16474,-7.336,CN(Cc1ccccc1)C(=O)CNC[C@H](O)c1ccc(F)cn1
1725,EOS16479,-7.537,O=C(NC1CN(C(=O)N[C@H]2COc3c2ccc(Cl)c3Cl)C1)C1CC1
1726,EOS16638,-12.284,Cc1nccc(CNC(=O)NCc2nnc3n2CCCCC3)n1
1727,EOS16640,-6.55,Cn1cc(Br)cc1C(=O)N1CCCC[C@@H]1CN
1728,EOS16490,-6.855,C[C@H](O)CN1CCN(C(=O)CCCOc2ccccc2)CC1
1729,EOS16644,-7.75,Cc1[nH]ncc1CCCNC(=O)C(C)CNC(=O)CN1Cc2ccccc2C1
1730,EOS16511,-7.343,CC(C)c1nnc2n1C[C@@H](NC(=O)c1ccc(CN(C)C)nc1)CC2
1731,EOS16662,-7.159,O[C@@H]1CCCC[C@H]1CNCc1cnnn1Cc1ccccc1
1732,EOS16664,-7.281,CN(C)[C@@H](CNC(=O)c1ccc(Cn2ccccc2=O)o1)c1ccsc1
1733,EOS15324,-7.646,CC(C)(C)CN1CCCC(N2CCN(Cc3nc[nH]n3)CC2)C1=O
1734,EOS16515,-8.03,CC(=O)Nc1cccc(CN[C@H]2CCC(=O)NC23CCC3)c1
1735,EOS16524,-7.425,COc1ccc(CN(C)C(=O)C2CCN(C)C(=O)C2)c(OC)c1
1736,EOS16533,-6.606,CC[C@H](O)CN1CCN(C(=O)c2cnn(C)c2)CC1
1737,EOS16550,-7.101,CN(Cc1ccco1)C(=O)N[C@H]1CCCc2c1cnn2CCO
1738,EOS16555,-6.762,CCn1cc(C(O)NCCc2cc(OC)ccc2OC)cc1O
1739,EOS16556,-8.651,O=C(NC1CCN(C2CCCC2)CC1)C1(c2ccc(F)cc2)CCOCC1
1740,EOS16558,-6.167,COCCN(Cc1cccnc1)C(=O)C(c1cc(Br)cs1)N(C)C
1741,EOS16724,-7.384,Cc1nc(C(C)C)sc1C(=O)N1CCCC(C(N)=O)C1
1742,EOS16733,-7.403,COC[C@@H](O)CN1CCC(NC(=O)Nc2cnc3ccccc3c2)CC1
1743,EOS16954,-6.902,Cc1cccc(OCCN2CCO[C@@H](CN(C)C)C2)c1
1744,EOS15351,-7.727,CC[C@H](C)n1c(C)c(C)n2c3c(=O)n(CC(C)=O)c(=O)n(C)c3nc12
1745,EOS16956,-5.876,Cc1nn(C)c(Cl)c1CN(C)C(C)(C)CO
1746,EOS16742,-7.065,C[C@H](O)CN1CCN(C(=O)c2cc(Cl)cn2C)CC1
1747,EOS16743,-7.104,CCc1cc(C(=O)N2CCN(C[C@@H](O)CC)CC2)sc1C
1748,EOS16962,-7.953,CC(=O)Nc1cccc(C(=O)N2CCN(C[C@H]3CCCO3)CC2)c1
1749,EOS16963,-6.514,CC(C)CN1CCC[C@H]1c1ccc2c(c1)OCCO2
1750,EOS16751,-6.445,CC#CCNC(=O)NCC(C)(C)CC1CCOCC1
1751,EOS16753,-6.824,COc1cccc(COCC(=O)N2CCN(C[C@H](C)O)CC2)c1
1752,EOS16754,-6.802,CCOC[C@@H](O)CN1CCN(C(=O)c2ccc(Cl)s2)CC1
1753,EOS16755,-5.662,C#CCN(Cc1cnc(Cl)n1C)C1CSC1
1754,EOS15357,-7.539,O=C(CNC(=O)NC1CC1)N[C@H]1CCSc2ccc(Cl)cc21
1755,EOS15358,-6.347,Cn1cncc1CCN1CCC[C@](C)(F)C1
1756,EOS16978,-5.884,CN(CC(F)F)C(=O)C1(O)CCCCC1
1757,EOS15361,-7.029,CCn1c(=O)c2c(nc3n(CCO)c(C)c(C)n23)n(C)c1=O
1758,EOS16774,-6.617,CN1CCOCC1C(=O)NCCCNc1ccccc1
1759,EOS16994,-5.862,COCCNC(=O)CCN=c1ccc(Br)c[nH]1
1760,EOS16784,-6.62,CCCCNC(=O)N1CCCC(c2c[nH]nn2)C1
1761,EOS17004,-8.315,CC[C@@]1(C)CCCN(C(=O)c2cc3ccccc3c(=O)[nH]2)C1
1762,EOS16793,-7.131,CC(=O)CCc1ccc(OC[C@@H](O)CN2CCNC(=O)C2)cc1
1763,EOS17015,-10.554,C1CCNC(NCCCOC2CCCC2)=NC1
1764,EOS15371,-7.984,CC(C)n1ccc(C(=O)NC2CCN(CCc3ccccc3)CC2)n1
1765,EOS17018,-7.717,Cc1ccc2c(c1)CCN2C(=O)c1cc(Cl)cn1C
1766,EOS17029,-8.352,Cn1c(=O)[nH]c2cc(C(=O)N3CCCC(C(=O)NCC4CC4)C3)ccc21
1767,EOS17042,-6.061,N#CCNC(=O)CS[C@H]1CCS(=O)(=O)C1
1768,EOS17043,-7.929,CC(C)(C)c1ccc(C(=O)NCC(=O)N[C@@H]2COC(=O)C2)cc1
1769,EOS17045,-6.05,COC1(C(=O)NC(C)C(=O)N(C)C)CCC1
1770,EOS17047,-7.367,O=C(NC1CCN(Cc2cccnc2)CC1)C1CCCN1
1771,EOS16824,-7.449,CCC[C@@]1(C)C(=O)NCCN1CC(=O)Nc1cccc(C(=O)NC2CC2)c1
1772,EOS16829,-6.901,CCOC[C@H]1CCN(C(=O)c2ccc(C(C)=O)c(O)c2)C1
1773,EOS17071,-7.623,CC(NC(=O)CCC1CCCCC1)C(=O)N1CCS(=O)(=O)CC1
1774,EOS17075,-5.796,C#CCCN(C)CC(=O)NCCCc1ccccc1
1775,EOS17085,-7.657,Cc1nc(C2CCCN(C(=O)c3ccoc3C)C2)sc1C
1776,EOS17088,-6.355,CSc1nnc(CCCNC(=O)NC(C)C)n1CC(C)C
1777,EOS17097,-7.511,COC1CCN(C(=O)c2ccccc2NCc2cccnc2)CC1
1778,EOS17100,-6.32,C[C@H]1COCCN1CCOc1ccccc1F
1779,EOS17104,-6.454,CCn1cc(C(O)NCc2cccnc2OC)cc1O
1780,EOS16878,-7.795,CC(=O)N1CCN(C(C)C(=O)Nc2cccc(C)c2)CC1
1781,EOS16880,-5.758,C#CCN1CCC(N(C)CC(=O)NC(C)C)CC1
1782,EOS17111,-5.691,CC[C@H](C)CN(CC)Cc1cnc(C)cn1
1783,EOS16893,-7.3,Cc1ccc(C)c([C@@H]2CCCN2CCn2c(O)ccc2O)c1
1784,EOS16896,-11.987,O=C1CCCCC(C(=O)N2CCC=C(c3ccncc3)C2)N1
1785,EOS16899,-7.561,COc1ccc(CNC(=O)NC[C@H](C)Cn2nc(C)cc2C)cc1O
1786,EOS16901,-6.858,CSCCC(NC(N)=O)C(=O)Nc1cccc(N2CCCC2=O)c1
1787,EOS17134,-6.321,CN(CCC#N)C(=O)CN1CCC[C@H]1c1cccs1
1788,EOS17137,-5.74,C#C[C@](C)(CC)NCCCN1CCN(C(C)C)CC1
1789,EOS16913,-6.894,CCCc1[nH]ccc1C(=O)N1CCNC(=O)C1C(C)C
1790,EOS17147,-7.318,CCC(CC)NC(=O)CN1CCC(NS(=O)(=O)c2ccccc2)CC1
1791,EOS16918,-7.237,CCC[C@]1(CO)CCN(CC(=O)Nc2cccc(CC)c2)C1
1792,EOS16922,-7.302,Cc1cc(CCNC(=O)[C@]23C[C@H]2CCN3)cc(C)c1O
1793,EOS17154,-6.2,CCOC[C@H]1CCN(c2cc(C)c(Br)cn2)C1
1794,EOS16923,-11.56,CC(CNC(=O)c1[nH]nc2c1CCCCC2)c1nncn1C
1795,EOS17159,-9.626,CN(C(=O)Cn1c(Br)nc2c(=O)n(C)c(=O)n(C)c21)[C@H]1CCCc2ccccc21
1796,EOS15412,-7.479,O=C(NC[C@H]1CC(=O)N(Cc2ccccc2)C1)NC1(CO)CCC1
1797,EOS17166,-7.107,COc1cc(-n2cc(C(O)NC(C)C)cc2O)cc(OC)c1OC
1798,EOS17170,-7.514,O=C(N1CCO[C@H](c2cccc(Cl)c2)C1)C1(O)CNC1
1799,EOS15419,-7.22,CC1(C)COCC1NC(=O)c1ccnc(C2CC2)n1
1800,EOS17181,-7.467,COc1ccc([C@@H]2CCCN2Cc2ccc(C)nn2)c(OC)c1
1801,EOS17323,-6.626,Cc1ccc(OCCC(=O)N2CC[C@H](N)C2)c(Br)c1
1802,EOS17195,-7.044,COCC(=O)NC1CN(Cc2nc3c(s2)CN(C(C)C)CC3)C1
1803,EOS17196,-11.529,O=C(COc1ccc(F)cc1)NC1CCCCNC1=O
1804,EOS17340,-8.112,CC(NCC1(c2ccc3c(c2)OCO3)CCOCC1)C(=O)NC(N)=O
1805,EOS17217,-11.357,CCc1ccc(OCC(=O)NC2CCCCNC2=O)cc1
1806,EOS15432,-6.894,Cc1cc(C(=O)NCCN(C(C)C)C(C)C)nn1C(C)(C)C
1807,EOS17354,-7.918,CC(C)(C)[C@@H]1NC(=O)CC[C@H]1NC(=O)c1[nH]nc2ccccc12
1808,EOS17227,-6.846,CC(C)C(CNC(=O)CCc1nc(=O)c2ccccc2[nH]1)N(C)C
1809,EOS17360,-11.502,N#Cc1ccccc1OCC(=O)NC1CCCCNC1=O
1810,EOS17363,-6.018,CCC(CC)(CNC(=O)NCCC(=O)Nc1ccc(Br)cc1)N(C)C
1811,EOS17236,-7.398,COc1ccc(OC)c([C@@H]2CCCN2C(=O)c2cc(C)nn2C)c1
1812,EOS15436,-7.361,CCN1CCO[C@@H](CNCc2ccccc2OCc2cccnc2)C1
1813,EOS17237,-7.366,CCCNC(=O)C(C)NC(=O)CCCn1cnc2c(C)cccc2c1=O
1814,EOS17367,-7.559,Cc1cc(C(=O)N(Cc2ccccc2)Cc2ccco2)n(C)n1
1815,EOS17241,-6.422,C[C@@H](CN1CCOCC1)NC(=O)c1cc(Cl)c[nH]1
1816,EOS15438,-6.896,CCC(C)(C)NC(O)c1cc(O)n(Cc2ccccn2)c1
1817,EOS17244,-7.596,CCn1cnnc1C1CCN(CC(=O)N(C)Cc2ccccc2C)CC1
1818,EOS15440,-7.65,COc1cc(C(=O)N(C)CCOc2cc(C)cc(C)c2)cc(OC)c1OC
1819,EOS15443,-6.408,CCC1(CNC(=O)C(O)C2(O)CCC2)CCC1
1820,EOS17263,-6.582,CN(C(=O)CCc1ccccc1Br)[C@H]1CCNC1
1821,EOS17390,-8.492,Cc1cccc2[nH]cc(CCNC(=O)NC3CCN(C[C@H]4CCOC4)CC3)c12
1822,EOS17267,-8.984,Cn1ccnc1-c1c(C(O)N2CCC(C)(N3CCOCC3)CC2)cc(O)n1C
1823,EOS17400,-11.282,COc1nn(C)cc1NC(=O)NCC1CCC=CCC1
1824,EOS15452,-7.098,COc1cc(C)ccc1OCCC(=O)N1CCC[C@H](N)C1
1825,EOS17410,-8.141,CCN1CCN(C(=O)C(C)N2CCC3(CCOCC3)CC2)CC1
1826,EOS17414,-7.876,Cc1cc(C)n(C(C)C(=O)N2CCN(Cc3ccccn3)CC2)n1
1827,EOS17294,-7.825,CN1C[C@@H](CCNC(=O)Nc2cnc3c(c2)COCC3)CC1=O
1828,EOS17295,-7.453,CCc1nc(C)cc(N(C)Cc2ncc(C)c(OC)c2C)n1
1829,EOS17671,-8.329,Cc1cc(C(=O)N[C@H]2CCNC2)ccc1NS(=O)(=O)C(F)(F)F
1830,EOS17674,-8.728,O=C(CN1CCN(C(=O)c2cncc(N3CCCC3)n2)CC1)Nc1ccccc1
1831,EOS17682,-7.879,CNC(=O)NC1CN(C(=O)NCCc2cccc(C)c2)C1
1832,EOS17443,-8.452,CCc1cccc(C(=O)NCCc2nnc3n2CCN(C)C3=O)c1O
1833,EOS17693,-7.821,COc1cc(C(=O)N2CC(OC)(c3cnnn3C)C2)cc(OC)c1C
