Molecule,Score
Cn1c(COc2ccc3c(c2)OCO3)cc(=O)n(C)c1=O,-7.634
Cn1ccnc1C(NC(=O)CNC(=O)c1ccco1)c1ccccc1,-8.502
CC(C)(C(=O)N[C@H]1CCS(=O)(=O)C1)c1ccc(Br)cc1,-7.501
Cc1cccc(=NC(O)c2cc(O)n(CC(C)C)c2)[nH]1,-7.304
COc1ccccc1CC(=O)NCCN1CCC[C@H](C)C1,-6.934
COc1cc(CNC(=O)C(C)(C)C)ccc1OCc1cccnc1,-7.73
O=C(NC1CCCCNC1=O)c1ccc(Cl)cc1,-11.752
CC(=O)NC(C(=O)N[C@H]1C[C@H](c2ccccc2C)C1)C(C)(C)C,-7.672
Cc1ncc2n1CCC(C(=O)N(C)CC1(O)CCC1)C2,-7.247
O=C1CCC[C@H](CNC(=O)NCc2cccc(C(F)(F)F)n2)N1,-8.849
CCN1CCN(C[C@@H](C)CNC(=O)c2cc(C)nc3c2c(=O)[nH]n3C)CC1,-8.289
CNC(=O)C(O)CN=c1cc(Br)cc(C)[nH]1,-6.696
O=C(NCC1(c2cccc(F)c2)CCCCC1)c1cn[nH]c(=O)c1,-8.468
CC(C)NC(=O)CN1CCN(C(=O)c2ccsc2)CC1,-6.901
CN(C)C(=O)CCC1Cc2ccccc2NC1=O,-7.16
C[C@H](NC(=O)c1ccc(O)c(Cl)c1)C1CC1,-6.286
CN(CCCC(C)(C)C)Cc1nnc2n1CCNC2=O,-6.843
CC(C)c1cc(C(=O)NCC(=O)N(C)C)c(O)c(C(C)C)c1,-7.499
Cn1ccnc1CCN1CC[C@H](O)c2ccccc2C1,-11.642
CC(C)C(NC(=O)c1ccco1)C(=O)N1CCC1,-6.716
O=C(NCc1cccc(N2CCCC2=O)c1)C1NCC12CCOCC2,-8.949
Cc1ccc(CNC(=O)N[C@H]2CCS(=O)(=O)C2)cc1,-7.586
Cc1nn(C)c2nc(C3CC3)cc(C(=O)NC[C@H]3CCOC3)c12,-7.688
CC(C)[C@H](CNC(=O)CCc1ccccc1Cl)N1CCOCC1,-6.827
CC1(C)CC1C(=O)NC1CCCNC1=O,-6.351
CN1CCC[C@@]2(CCN(Cc3ccc(-n4ccnc4)nc3)C2)C1,-8.354
O=C(Nc1cncc(F)c1)N[C@H]1C[C@@H](O)C1,-6.589
O=C(NC1CCN(c2ccccn2)CC1)C1CCCNC1,-7.82
COCC(COC)NC(=O)NC[C@@H]1CCO[C@H]1c1ccc(F)cc1,-7.192
Cc1ccc(CNC(=O)NCCc2nc3ccccc3[nH]2)cc1,-7.369
O=C(c1c[nH]nc1I)N1CCCSCC1,-10.442
COc1cc(CNC(=O)CCCNC(N)=O)ccc1OCc1ccccc1,-8.078
CC(=O)CC(C)(C)NC(=O)CCN1CCN(c2cc(C)nc(C(C)C)n2)CC1,-8.092
COc1ccc(CC(=O)NC(C)C(=O)N2CCOCC2)cc1OC,-7.779
CCN(CC)[C@@H](CNC(=O)c1cc(C(C)=O)cn1C)c1ccco1,-7.144
COc1ccc(Cl)cc1CNC(=O)NC1CCCCNC1=O,-11.987
Cc1cc(C)c(CNC(=O)NC[C@H]2CCCCO2)c(=O)[nH]1,-7.788
CN1CCC[C@@H]1CCSCC(=O)C(C)(C)C,-5.614
CNC(=O)CCN(C)CCc1ncc(C)s1,-5.472
COc1cccc(NC(=O)NC(C)C(=O)N2CCCC2)c1,-7.702
C[C@H]1CCCCN1CC(=O)N(C)Cc1ccsc1,-6.314
COCCNC(=O)CNC[C@H]1CNc2ccnn2C1,-6.048
CCc1nnc2n1CCN(C(=O)CN(CC)CC)C2,-6.561
CN(C)CC1CCN(C(=O)NCc2cc[nH]n2)CC1,-6.757
C[C@H](O)CN1CCN(C(=O)c2ccc(Cl)o2)CC1,-7.013
Cc1ncc(C(=O)N2CCN(C[C@H](C)O)CC2)s1,-6.662
COc1ccc(NC(=O)NC2CCCCNC2=O)cn1,-11.443
COCCN1CCN(CCOc2ccccc2)C[C@@H]1C,-6.44
O=C(NCc1ccccc1OCc1ccccc1)c1csnn1,-8.178
CC[C@H](O)CN1CCN(C(=O)c2c[nH]nc2C)CC1,-6.78
Cc1cccc(C)c1NCC(=O)NC[C@](C)(O)c1ccsc1,-7.484
Cc1nc(N2CCN(CCCO)CC2)nc(C)c1CC(C)C,-7.332
CN(C)c1cc(CNC(=O)NC[C@@]2(C)CCCS2)ccn1,-7.225
O=C(NC[C@@H](c1ccccc1)N1CCOCC1)C1(O)CCCC1,-7.384
CCN(C)CCNC(O)c1cc(O)n(-c2ccccc2OC)c1,-6.972
COc1cccc([C@H](CNC(=O)c2cnn(C)c2C)N2CCCC2)c1,-7.761
CC(C(=O)NCCc1ccc(F)cc1)N1CCC(CO)CC1,-7.45
COCc1ccccc1C(=O)NCCCN1CCCC1C(=O)N(C)C,-7.576
CCN(CC)CCN(Cc1ccccc1)C(=O)CCc1cnn(C)c1,-6.518
COc1ccc(COC[C@@H](O)CNC(=O)c2ccc(=O)n(C)n2)cc1,-7.186
CN(Cc1ccc2c(c1)OCCO2)C(=O)C1CCCCN1C,-7.727
Cc1nn(-c2ccccc2)c(C)c1[C@@H]1COCCN1CC(N)=O,-8.13
CCOc1ccc(CNC(=O)N2CCCC2c2nncn2C)cc1C,-7.789
COc1cc2c(cc1OC)CN(C(=O)CN1CCC(C(N)=O)C1)CC2,-8.36
Cn1cnnc1CN1CCN(C2CCCN(c3ccccc3)C2=O)CC1,-8.849
CC(ON=C(N)CC(=O)N1CCOCC1)C(=O)NCC(F)(F)F,-7.793
CC(C)(C)[C@@H](O)CN1CCN(Cc2cn3ccccc3n2)CC1,-7.986
CC[C@H](O)CN1CCN(C(=O)c2ccc(C)o2)CC1,-7.015
COCCN(CCC#N)c1ccnc(C(C)(C)C)n1,-5.944
CN1CCCN(C(=O)c2cn(C)c3ccccc23)CC1,-11.398
Cn1ccnc1C[C@H]1CCCN(Cc2cccs2)C1,-6.515
Cn1ccnc1C[C@H]1CCCN(Cc2ccsc2)C1,-6.943
CNC(=O)c1ccc(CN(C)C(=O)C2CCCO2)cc1,-7.062
COCCNC[C@H](O)COc1ccc2c(c1)CCC(=O)N2,-7.114
CN(CCC#N)C(=O)CN(C)C1CCN(c2ccccc2Cl)C1=O,-7.344
Cn1cnnc1C1CCCN(C(=O)CCc2ccco2)C1,-7.166
CN(C)C(=O)C1CCCN1C(=O)c1cccc(Cl)c1,-7.209
CC(=O)c1ccccc1Oc1cccc(Cl)c1,-6.793
CCOC[C@@H](O)CN1CCN(C(=O)c2cccnc2)CC1,-6.994
CCOC[C@@H](O)CN1CCN(C(=O)c2ccc(C)o2)CC1,-6.912
CCc1ccc(C(=O)N2CCN(C[C@@H](O)CC)CC2)o1,-7.004
CN(CC1CCN(CCO)CC1)C[C@H](O)Cn1cccn1,-6.229
CN1CCC(C(=O)N2CCC(N=c3cccn[nH]3)CC2)C1,-7.444
O=C1NCCN(C(=O)C2=CCCCO2)C1c1ccccc1,-8.12
CCOc1cc(S(=O)(=O)NCCN2CCOCC2)c(C)cc1C,-7.186
CC(C)(C)c1ccc(S(=O)(=O)NCC(=O)N2CCCCC2)cc1,-8.472
Cc1cc(C2CCCN(C(=O)CCc3cccnc3)C2)[nH]n1,-7.815
CCOC[C@@H](O)CN1CCN(C(=O)c2ccco2)CC1,-6.463
O=C(NCCc1cccc(O)c1)N[C@H]1CCS(=O)(=O)C1,-7.999
CCOCCn1c(O)c(C)n(-c2ccc(F)cc2)c1=O,-6.704
C[C@@H](c1ccsc1)N1CCN(Cc2nccn2C)CC1,-6.728
C[C@@H](CNC(=O)c1ccccc1O)CN1CCN(C)CC1,-7.474
C[C@H](NC(=O)Cn1cnc2c(cnn2C)c1=O)C(C)(C)CN(C)C,-7.473
CC(C)(C)c1ccc([C@@H](O)CNC(=O)C(C)(C)N2CCOCC2)cc1,-7.822
C[C@@](O)(c1ccc(O)cc1)C(F)(F)F,-6.385
CCN(CC(=O)NC(C)C)C(=O)CSc1nccn1-c1cc(C)cc(C)c1,-7.921
Cc1ccc([C@@]2(C)CC(=O)NC2=O)cc1,-7.057
COc1ccc(NC(=O)NC[C@@H](C(C)C)N2CCN(C)CC2)cc1,-7.576
O[C@@H]1CC[N+](Cc2ccccc2)(Cc2ccccc2)O1,-7.089
Ic1c[nH]nc1C1CCNCC1,-5.697
CC(C)n1[nH]c(-c2ccc(F)cc2)cc1=O,-6.712
C[C@]1(c2ccc(Br)cc2)CC(=O)NC1=O,-6.836
O=c1ccc(F)cn1Cc1ccccc1,-6.5
Cc1cn2c3c(=O)n(CCC(C)C)c(=O)n(C)c3nc2n1C,-7.637
CCC(=O)c1ccc(OCC(=O)NC[C@@H](C(C)C)N2CCOCC2)cc1,-7.379
CCCS(=O)(=O)Nc1cccc(O)c1,-5.954
CCNC(=O)C(C)NC(=O)CCn1c(=O)oc2ccccc21,-7.807
O=C(CCOCC(F)(F)C(F)F)NCc1cccc(O)c1,-7.416
Cc1cc(C)n2nc(C(=O)NC(CO)C3CCOCC3)nc2n1,-8.407
CC(C)CN(C(=O)CN1C(=O)CC2(CCCCC2)C1=O)C(C)C,-7.368
CN(C(=O)C1CCN(C(=O)C=C2CCCCC2)CC1)c1ccccc1,-8.796
CC(C(=O)NCCN1CCS(=O)(=O)CC1)c1cccc(Cl)c1,-8.012
CSc1ccc(-n2cc(C(O)NC(C)(C)C(N)=O)cc2O)cc1,-7.417
O=C(NCCCN1CCCCCC1=O)NC[C@H]1CCS(=O)(=O)C1,-11.139
COc1ccc([C@H](CNC(=O)c2ccc(C(C)=O)s2)N2CCCC2)cc1,-7.959
C[C@H]1CCCN(C(=O)CCNC(=O)c2ccc[nH]c2=O)C1,-8.096
CC(=O)N1CCN(CCNC(=O)NCc2ccc(C)n2C)CC1,-7.697
CCc1cc(C(=O)N2CCCC(C(N)=O)C2)sc1C,-7.049
CC[C@H](O)CN1CCN(C(=O)c2cc(-c3csc(C)n3)c[nH]2)CC1,-7.753
COc1ccccc1-n1cc(C(O)NC(C)(C)C(N)=O)cc1O,-7.606
CCOc1nnc(CN(C)[C@H]2CCCN(c3ccc(C)nn3)C2)s1,-7.949
CCNC(=O)NC(=O)CN(C[C@@H](O)CC)c1ccccc1,-6.899
CCC(c1nnc(SCC(=O)NC)n1-c1ccc(OC)cc1)N(C)C,-6.212
COc1ccc(CC2CCN(C(C)C(=O)NC(N)=O)CC2)cc1,-8.213
CSCCc1[nH]c(=O)n(CC2(O)CCCCC2)c1O,-6.401
CN(C)C(=O)C1CCCN(C(=O)c2ccccc2Cn2c(O)c[nH]c2=O)C1,-8.52
Cc1cc(C(=O)NCCN2CCC[C@H](C)C2)[nH]n1,-7.003
CC(C)(C)CC(C)(C)NC(O)c1cc(O)n(Cc2ccccn2)c1,-7.099
CCOc1ccccc1-c1cc(C(=O)NCCN(C)CC)[nH]n1,-7.161
CCN(CCC1OCCO1)CC(N)=O,-5.582
COC1(CNC(=O)N2CCNC(=O)C[C@H]2c2ccccc2)CCC1,-11.766
CC(O)c1ncc(CNC(C)(C)CC(C)(C)C)s1,-6.346
CC(NC(=O)COc1cc(Cl)ccc1Cl)C(=O)N1CCOCC1,-8.255
O=C(CCc1ccc(Br)cc1F)NC[C@H]1CCCO1,-6.876
COc1ccc([C@H]2OCC[C@@H]2NC(=O)CCCNC(=O)c2ccsc2)cn1,-8.024
Cc1ccc(NC(=O)C2CC23CCS(=O)(=O)CC3)c(Cl)c1,-8.173
CCc1ccc([C@H](C)NC(=O)CN(CC(N)=O)C(C)C)cc1,-6.84
CC1(C)[C@@H](O)CCN1C(=O)CN(Cc1ccccc1)c1ccccc1,-7.878
Cc1ccccc1CC(C)(C)NC(=O)C1CC12CCS(=O)(=O)CC2,-8.525
CC(C(=O)NC1CCN(Cc2ccncc2)CC1)N1CCSCC1,-7.486
Cc1ccc(C(=O)NC[C@@H](C2CCCCC2)N(C)C)c(=O)[nH]1,-7.576
CN(C)CCCOc1ccc(CNC2=NCCCN2)cc1,-6.705
O=C(CCc1cncc(F)c1)NCc1ncccc1O,-7.302
COCc1cccc(CNC(=O)NC(C)c2nncn2C)c1,-7.55
CCN1CCN([C@@H](C)CNC(=O)Nc2ccc(OC)nc2)CC1,-7.167
CC(C)(COCc1ccccc1)C(=O)N1CCc2cc[nH]c(=O)c2C1,-7.791
COc1cc2c(cc1OC)CN(C(C(N)=O)c1ccccc1)CC2,-7.908
COC1CCN(C(O)c2cc(O)n(-c3ccccc3F)c2)CC1,-7.883
CC(C)N(CC(N)=O)CC(=O)N(C)Cc1ccc(Br)o1,-6.013
COc1cccc([C@H](CNC(=O)Nc2ccc(C)cc2)N(C)C)c1,-7.716
COCCn1nc(C(=O)NC[C@H](C)N2CCOCC2)ccc1=O,-7.282
COCC[C@H](C)NC(=O)Nc1ccc(C(=O)NC2CC2)cc1,-6.743
O=C(N=c1cccc[nH]1)NC1CCCCNC1=O,-11.667
COc1ccc(NC(=O)C2CCCN2Cc2nnsc2Cl)cc1,-7.671
COc1ccc(CNC(=O)NC[C@H]2CCS(=O)(=O)C2)cc1OC,-7.617
Cc1cc(=NC(O)c2cc(O)n(CC(C)C)c2)n(C)[nH]1,-7.158
CCCn1nc(C(=O)NCc2csc(Br)c2)ccc1=O,-6.921
O=C(NCc1ccccn1)NC[C@H]1CCS(=O)(=O)C1,-7.577
C[C@H]1CN(Cc2ccc(C(N)=O)cc2)CCN1Cc1nccn1C,-7.976
NC(=O)N1CCCC(C(=O)NCc2ccc3c(c2)OCCO3)C1,-8.227
Cc1cc(C2CCCN(C(=O)c3cc(Cl)c[nH]3)C2)[nH]n1,-7.873
COc1c(C)cnc(CN2CCCCC2C(=O)N2CCOCC2)c1C,-8.124
O=C(NCc1ccc2c(c1)OCO2)N1CCC[C@H](O)C1,-7.578
O=C(NC[C@@H](c1cccs1)N1CCCC1)N1CCC(O)CC1,-7.298
CC(C)Oc1ccccc1[C@H](C)NC(O)c1ccc(=O)n(C)n1,-7.417
O=C(NCc1ccco1)NC[C@H]1CCOC1,-6.068
CC(=O)N[C@@H](CC(=O)N1CCN(Cc2cccnc2)CC1)c1cccs1,-8.169
CC(=O)N[C@@H](CC(=O)NCC(C)(C)N1CCOCC1)c1ccc(Cl)cc1,-7.996
CC(C)[C@H](CNC(=O)c1ccc(=O)[nH]n1)N1CCOCC1,-7.562
NC(=NO)c1ccnc(N2CCCCC2)c1,-6.931
Cc1cc(C)c(CCNC(=O)N2CCOC(C(N)=O)C2)c(C)c1,-8.159
CCN(CC(N)=O)[C@H]1CCSc2ccc(Br)cc21,-6.631
CCOCc1cccc(CNC(=O)NCc2c(C)cc(C)[nH]c2=O)c1,-7.986
CCCNC(=O)CNC(=O)C1c2ccccc2Oc2ccccc21,-8.103
Cc1cc(C)c(C)c(S(=O)(=O)NCC(=O)NC(C)C)c1C,-7.27
CC1CN(CCOC(c2ccccc2)c2ccccc2)CCC1=O,-7.298
Cc1ccc(C(CNC(=O)NCc2cc[nH]n2)N2CCOCC2)o1,-7.584
COc1ccccc1CNC(=O)N1CCCC(c2nncn2C)C1,-8.356
O=C(c1ccc(-n2cccc2)cc1)N1CCN(C(=O)c2ccccc2O)CC1,-8.336
C#CCCN1CCN(C(=O)c2cc(OC)c(OC)c(OC)c2)CC1,-7.236
CCn1cc(C2CCN(C(C(N)=O)c3ccccc3)CC2)cn1,-8.054
COCCn1c(SCC(=O)NC(=O)NCc2ccccc2)nc(C)c1C,-7.718
CNC(=O)C1CCCCN1C(=O)Cn1c(=O)n(C)c2ccccc21,-8.554
CCN(CCN(C)CC(F)(F)F)C(O)c1cc(O)n(CCc2ccccc2)c1,-7.526
CC(NC(=O)c1ccccc1Br)C(=O)N1CCOCC1,-7.455
Cc1ccc2[nH]c(CNC(=O)C3COCCN3CC3CCC3)nc2c1,-8.193
CC(NC(=O)N1CCN(Cc2cccnc2)CC1)c1nncn1C,-8.417
NC(=O)C1CCN(C(=O)NC[C@@H](c2ccco2)N2CCCCC2)CC1,-8.487
O=C(c1cncc(Br)c1)N1CCN2CCCC[C@H]2C1,-7.262
COc1cc(OC)c(C(=O)N2CCC(n3cccc3)CC2)cc1OC,-7.746
O=c1n(Cc2nnc3n2CCCCC3)c(O)c2n1CCCC2,-12.58
COc1ccc(C[C@H](CO)CNC(=O)c2cccc(C(F)(F)F)c2)cc1O,-8.275
Cc1ccc(SCCNC(=O)CN2CCCCC2=O)cc1,-6.606
CC(C)CNC(=O)C(C)n1cnc2c1c(=O)n(C)c(=O)n2C,-7.709
CC(=O)N1CCC(NC(=O)CN[C@@H](C)C2(N3CCOCC3)CCCC2)CC1,-8.196
O=C(c1cnc(CC2CC2)s1)N1CCC2(CC1)C[C@H](O)CNC2=O,-8.592
CCCOc1nc2ccccc2cc1C(=O)N1CC[C@H](O)C(C)(C)C1,-7.729
CC1(c2ccccc2C(=O)N2CCO[C@]3(CCS(=O)(=O)C3)C2)CC1,-8.888
Cn1c(=O)c2c(ncn2CC(=O)N(CCc2cccs2)Cc2cccs2)n(C)c1=O,-8.618
COCC(=O)N1CCCCC[C@H]1C1CCN(Cc2cc(=O)n(C)c(=O)n2C)CC1,-11.955
COc1ccc(CC(=O)NCC2(O)CCC(F)(F)CC2)c(C)c1,-8.31
O=C(NCc1ccc(C(F)(F)F)cc1)NCc1ccccn1,-8.096
CC(C)(C)NC(=O)CN1CCCN(CC(=O)N2CCC[C@H]2c2cccs2)CC1,-11.249
CCN(CC)CCOc1ccccc1NC(=O)N1CCCC(c2nncn2C2CC2)C1,-8.458
C[C@H](N(C)C(=O)NCC1CCS(=O)(=O)CC1)C1(C)CC1,-6.947
Cc1cc(C(=O)N2CCN(C3CCCN(c4cc(C)nn4C)C3=O)CC2)[nH]n1,-9.244
CN(C)C[C@H]1COC2(CCCC2)CN1C(=O)CNC(=O)CC1CCCCC1,-8.147
CC(C)(C)NC(=O)N1CCC(NC(=O)CCOC2CCOCC2)CC1,-7.758
COc1cc(=NCc2cc(OC)c(OC)c(OC)c2)[nH]cn1,-7.093
COCCC(=O)NCc1ccc(OCc2ccccc2)c(OC)c1,-7.245
CCNC(=O)CN(C)C(=O)Cc1nc(-c2ccccc2)oc1C,-6.977
CCOc1cccc(Cl)c1CN1CC(N2CCNC2=O)C1,-6.833
O=C(N[C@@H](c1ccccc1)[C@H](O)c1ccccc1)N[C@H]1[C@@H]2CNC[C@@H]21,-8.132
CC(C)c1ccc2c(c1)CCCN2C(=O)CC[C@H](C)N,-6.845
CC1(C)C[C@H](N(Cc2ccccc2)C(=O)C2CCOCC2)C(C)(C)O1,-8.402
CN1CCCC1C(=O)NC1(CO)CCOCC1,-6.573
COc1cc(CO)c(OCC2CCC2)c(CO)c1,-6.559
C[C@@H](c1ccccc1)N(Cc1cc(=O)n(C)c(=O)n1C)CC1CC1,-7.406
COc1ccc([C@H](CNC(=O)C2=CCCCC2)N2CCOCC2)cc1,-7.754
CN(C)c1cc(CNC(=O)NC[C@H]2CCOC2)ccn1,-6.737
COc1ccccc1C(=O)NCC(=O)N1Cc2ccccc2CC1C(N)=O,-7.943
CSC[C@H]1CCCN1CC(=O)Nc1ccc(C(C)=O)cc1,-7.034
CC(C)(C(=O)Nc1cccc(-c2cn[nH]c2)c1)N1CCOCC1,-8.553
Cn1cccc1[C@@H]1COCCN1Cc1cc(=O)n2[nH]ccc2n1,-8.056
Cc1cc(C(=O)N2CCCC2C(N)=O)nc2c1c(=O)n(C)c(=O)n2C,-8.95
O=C(NCCN1CCCOCC1)NC[C@H]1CCN(CC(F)(F)F)C1,-10.806
CN(Cc1cn(CC(N)=O)nn1)C[C@]1(O)CCc2ccccc21,-8.148
COc1ccc(CN(C)C(=O)Cn2c(C)cc3ccccc32)cc1O,-7.778
COC1(C(=O)c2cccc(C(F)(F)F)c2)CCC1,-6.939
Cc1cccc(OCC(=O)NC[C@H]2CCCO2)c1,-6.672
COc1ccccc1-n1cc(C(O)NC2CCCCC2)cc1O,-7.883
CC(C)NC(=O)CN1CCCC[C@@H]1Cc1ccc(O)cc1,-7.054
COc1cc2cc(C(=O)N3CCN(C)CC3)[nH]c2cc1OC,-7.338
O=C(CN1CCOc2ccccc2[C@@H]1CO)NCC1CCC1,-11.199
NC(=O)C1CCN(c2nnnn2-c2ccccc2)CC1,-7.874
CCc1n[nH]c(C2CN(C(=O)CCc3ccccn3)CCO2)n1,-7.762
CCN(CC)c1ccc(CNC(=O)N[C@H]2CCS(=O)(=O)C2)cn1,-7.539
Cc1cc(C)n(CCCNC(=O)CCC2Cc3ccccc3NC2=O)n1,-8.368
CCOCc1ccc(CNC(=O)CN2CCN(C)C[C@@H]2C)cc1,-6.985
NC(=O)CN(Cc1ccco1)Cc1cc(Br)cs1,-6.493
CC(C)Oc1ccc(CNC(=O)NC[C@H]2CCS(=O)(=O)C2)cn1,-7.999
C[C@@H](CNC(=O)c1ccc(Br)s1)N1CCOCC1,-6.538
O=C(NCc1ccc(N2CCOCC2)nc1)C1CC=CCC1,-7.9
CC1(C)CN(C(=O)CCOCC(F)(F)C(F)(F)F)CCO1,-6.737
C[C@@H](CNC(=O)NCc1cccnc1N(C)C)N1CCOCC1,-7.291
CC(=O)NCC1CCN(C(=O)N[C@H]2CCOc3ccccc32)CC1,-8.54
CCS(=O)(=O)NC1CCN(C(C)(C)C)CC1,-6.193
Cc1ccc(O)c(C(=O)NC[C@H](C)N(C)c2ccccc2)c1,-7.934
CN(Cc1cccc(F)c1)C(=O)NCCc1cccs1,-6.566
Cc1cc(C)n2nc(C(=O)NCCN3CCC[C@H](C)C3)nc2n1,-8.492
Cc1ccc(C(C)C)cc1OC(C)C(=O)N1CCNC(=O)C1,-7.9
Cc1ccc(CNC(=O)NC[C@@H](c2ccsc2)N(C)C)n1C,-6.87
CN(C)C(C)(C)CNC(=O)N1CCCC(c2nc3ccccc3o2)C1,-8.456
CC[C@H](O)CN1CCN(C(=O)c2cn3cccnc3n2)CC1,-7.913
O=C(NCc1ccc(N2CCOCC2)nc1)NC[C@H]1CCOC1,-7.501
Cc1c([C@H](C)NC(=O)NCCCN2CCCCC2)cnn1C,-6.98
CC(C)Oc1ncccc1CNC(=O)NC[C@H]1CCOC1,-7.011
CN(C(=O)c1cc(Br)c[nH]1)[C@H]1CCS(=O)(=O)C1,-6.613
COc1cccc(CC(C(=O)NCC(C)(C)CN(C)C)n2nnnc2C)c1,-6.549
COc1cc(C#N)ccc1OCC(=O)NC1CCCCNC1=O,-11.534
CC(=O)NCCCCCC(=O)N1CCO[C@H](c2ccccc2)C1,-6.835
CN(C(=O)c1cccc(I)c1)[C@H]1CCS(=O)(=O)C1,-7.163
CCN(CC)Cc1ccc(C(=O)NC(C)c2nnc3n2CCC3)o1,-7.739
CC(=O)c1ccc(NC(=O)NC[C@@H](C(C)C)N2CCCC2)cc1,-8.058
COCc1cccc(NC(=O)CN(C)[C@H]2CCS(=O)(=O)C2)c1,-7.509
C[C@H](O)CN1CCC(CNCc2cccc(C(=O)N(C)C)c2)CC1,-7.112
CCC1C(=O)NCCN1c1ccnc(C(C)(C)C)n1,-6.883
CC(C)[C@H](CNC(=O)NC1(CCO)CCC1)c1cccnc1,-6.749
COc1c(CNCCC(=O)N(C)C2CCN(C)CC2)c(C)nn1C,-7.402
Cn1nc(C(=O)N(CC(=O)Nc2ccccc2)Cc2ccco2)ccc1=O,-8.111
OCCN1CCN(Cc2nn(-c3ccccc3)c3c2CCC3)CC1,-7.894
COCCn1nc(C(=O)NCc2ccccc2-c2ccc(CN(C)C)cc2)ccc1=O,-8.195
Cn1cc(CCCN2CCCC2c2nnc3n2CCCCC3)cn1,-11.815
Cc1cc(NCc2ccnn2C)ccc1C(F)(F)F,-7.084
CCN(CC)CCNC(=O)N1CCC(N(C)S(C)(=O)=O)CC1,-6.977
Cc1cn2c3c(=O)n(C)c(=O)n(C)c3nc2n1CC(=O)c1ccccc1,-8.909
Cc1cc(N2CCC(N(C)C(=O)CN(C)C(C)C)CC2)nc(C)n1,-7.798
CC[C@H](O)CN1CCN(C(=O)c2cc(Cl)c(Cl)n2C)CC1,-7.523
CCN(CCNC(=O)c1ccc(OC)c(OC)c1OC)C1CC1,-6.601
O=C(N[C@H]1CCS(=O)(=O)C1)N(Cc1ccc(O)cc1)CC1CC1,-8.056
CN(Cc1ccc(Cl)s1)C(=O)CCNC(=O)Nc1ccccc1,-7.824
C[C@H](O)CN1CCN(C(=O)Cc2ccc3c(c2)OCCO3)CC1,-7.876
CCN(CC(=O)NCc1cccs1)C(=O)c1cn2c(C)cccc2n1,-8.307
CCn1c(CN2CCOC[C@@H]2CC(N)=O)nc2ccccc21,-7.594
CC[C@H](O)CN1CCN(C(=O)c2cc3c(s2)CCOC3)CC1,-7.671
CCOc1c(OC)cc(CN)cc1OC,-5.787
CCNC(=O)C(C)(C)CN[C@@H](C)c1ccc2c(c1)OCCCO2,-11.329
Cc1nccc(N2CCN(C(=O)NC[C@@H]3CC=CCC3)CC2)n1,-8.362
COCCCN1CC[C@H](c2ccccc2)C1,-5.896
CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)N(C)CC2,-7.088
CC(C)(C)CCN1CCN(CCO)CC1,-5.634
C[C@@H](c1ccsc1)N1CCN(Cc2nncn2C)CC1,-6.963
Cn1c(C(C)(C)NC(=O)C2CCOC2)nc2ccccc21,-7.935
C[C@H](CO)N(CCCC#N)Cc1ccccc1,-6.242
CCc1[nH]c(=O)n(CC2(c3ccccc3Br)CC2)c1O,-7.076
CN(C)c1cc(CNC(=O)NCC2(O)CCOCC2)ccn1,-7.529
COc1ccccc1OCCN1CCCC1,-5.984
CN(CC1CCCCC1)C(=O)C1CCCO1,-6.415
O=C(Cn1ccc(=O)c2ccccc21)NC[C@H]1CN(C2CC2)CCO1,-8.645
CN(C(=O)CNC(=O)c1cccc(F)c1)[C@H]1CCCc2c1cnn2C,-8.526
Cc1ccc(CC(C)C(=O)NCCN2CCS(=O)(=O)CC2)cc1,-7.469
CCOCC(=O)N[C@H]1CC(C)(C)OC1(C)C,-6.458
CCC1(CNC(=O)C2COc3ccccc3C2)CCC1,-7.606
CCN1CCO[C@@H](CNCc2ccccn2)C1,-6.054
COc1ccc(OC(C)C)c(NC2CCN(C(=O)C(C)(C)C)CC2)c1,-7.466
c1c[nH]c(CNCC2CCCn3ccnc32)n1,-6.772
CC(=O)NC[C@H]1CCCN(C(=O)C2(C#N)CCCC2)C1,-7.226
COc1cc(F)c([C@H](C)N2CCC(N(C)C)CC2)cc1OC,-6.633
CCN1CC(C(=O)NCc2cc3c([nH]c2=O)CCC3)[C@H](c2cn(C)cn2)C1,-9.141
O=C(c1cccc(F)c1)N1CCSCC1,-6.429
COCCCN(CCO)c1ncc(C)s1,-5.172
C[C@]1(C(=O)N2CC(Oc3nccs3)C2)CCC(=O)NC1,-7.794
CC[C@H](O)CN1CCN(C(=O)c2ccco2)CC1,-6.487
C[C@](O)(CN)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,-7.704
O=C(C[C@@H]1C=CCC1)NCCc1cccc(O)c1,-6.54
CC(C)Cn1cc(C(O)NC2(c3ncon3)CCCC2)cc1O,-7.884
O=C(NC(C1CCC1)C1CCC1)C1CCS(=O)(=O)C1,-6.923
O=C(CCOC1CCOCC1)N[C@@H]1[C@H]2COC[C@H]21,-6.649
CN(Cc1ccc(O)cc1)C(=O)C1COCCN1CC(F)F,-6.812
CCC(CC)n1cc(C(O)N2CC(CO)C2)cc1O,-6.475
O=C(Cc1ccccc1)C(O)NC1(c2ncccn2)CCOCC1,-7.77
CC(C)c1nc2c(n1C)CCN(C(=O)NCc1cc(F)cc3c1OCOC3)C2,-9.362
CNC(=O)c1ccccc1N(C)C(=O)c1c2c(nn1C)CCC2,-7.733
