,Molecule,Score,admetlab_smiles
2340,CCN(CC)C(=O)c1ccccc1Oc1ccccc1,-6.89,CCN(CC)C(=O)c1ccccc1Oc1ccccc1
2341,Cc1cc(Cl)ccc1OCCCC(=O)N1CCOCC1,-6.815,Cc1cc(Cl)ccc1OCCCC(=O)N1CCOCC1
2342,CCC1CCCCN1C(O)c1cc(O)n(-c2ccc(F)cc2)c1,-7.936,CCC1CCCCN1C(O)c1cc(O)n(-c2ccc(F)cc2)c1
2343,CCCn1cc(C(O)NC(C)(C)C)cc1O,-6.54,CCCn1cc(C(O)NC(C)(C)C)cc1O
2344,CCc1ccc(NC(=O)Cc2c(O)n(CCN3CCOCC3)c3nc4ccccc4n23)cc1,-8.887,CCc1ccc(NC(=O)Cc2c(O)n(CCN3CCOCC3)c3nc4ccccc4n23)cc1
2345,CC(=O)c1ccc(OCC(O)CN2CCCCC2C)cc1,-7.193,CC(=O)c1ccc(OCC(O)CN2CCCCC2C)cc1
2346,Cc1nnc2sc(CCc3ccccc3)nn2c1=O,-7.893,Cc1nnc2sc(CCc3ccccc3)nn2c1=O
2347,Cn1c(=O)c2c(nc(N3CCOCC3)n2Cc2cccc(C(F)(F)F)c2)n(C)c1=O,-9.474,Cn1c(=O)c2c(nc(N3CCOCC3)n2Cc2cccc(C(F)(F)F)c2)n(C)c1=O
2348,CCC(C)NC(=O)Cn1nc(C)c2ccccc21,-6.505,CCC(C)NC(=O)Cn1nc(C)c2ccccc21
2349,Cc1ccc2c(=O)cc(C(=O)NCC(c3ccco3)N3CCCC3)oc2c1,-9.786,Cc1ccc2c(=O)cc(C(=O)NCC(c3ccco3)N3CCCC3)oc2c1
2350,COc1cc(OC)cc(C(=O)N2CCC(N3CCCCCC3)CC2)c1,-11.762,COc1cc(OC)cc(C(=O)N2CCC(N3CCCCCC3)CC2)c1
2351,CCOc1ccccc1CNC(=O)Cn1c2cc(OC)c(OC)cc2c2nc(=O)cc(C)n21,-8.628,CCOc1ccccc1CNC(=O)Cn1c2cc(OC)c(OC)cc2c2nc(=O)cc(C)n21
2352,Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2C)cc1,-7.69,Cc1ccc(-c2c3c(=O)n(C)c(=O)n(C)c3cn2C)cc1
2353,Cc1nn(CC(=O)NCc2ccccc2Cl)c(=O)c2cccn12,-8.671,Cc1nn(CC(=O)NCc2ccccc2Cl)c(=O)c2cccn12
2354,CCn1c(C)c(CCC(=O)NCc2cccnc2)c(=O)n2nc(-c3ccccc3)nc12,-8.753,CCn1c(C)c(CCC(=O)NCc2cccnc2)c(=O)n2nc(-c3ccccc3)nc12
2355,CCOc1ccc(-n2cc(C(O)NCc3ccco3)cc2O)cc1,-7.309,CCOc1ccc(-n2cc(C(O)NCc3ccco3)cc2O)cc1
2356,CC1CCCCN1c1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)c1ccccc1,-9.297,CC1CCCCN1c1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)c1ccccc1
2357,CCCC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1,-8.712,CCCC(=O)c1ccc(Oc2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc1
2358,CCOc1ccc(Cn2c(=O)[nH]c3c2c(=O)n(C)c(=O)n3C)cc1OCC,-7.803,CCOc1ccc(Cn2c(=O)[nH]c3c2c(=O)n(C)c(=O)n3C)cc1OCC
2359,COc1ccc(CCNC(=O)Cn2c(=O)c3cccn3c3cccnc32)c(OC)c1OC,-8.431,COc1ccc(CCNC(=O)Cn2c(=O)c3cccn3c3cccnc32)c(OC)c1OC
2360,Cc1cc(=O)n2nc(-c3ccccc3Cl)nc2n1CC(=O)NC(C)C,-8.067,Cc1cc(=O)n2nc(-c3ccccc3Cl)nc2n1CC(=O)NC(C)C
2361,COc1cccc(C(=O)NCC(c2ccco2)N2CCCCC2)c1,-7.775,COc1cccc(C(=O)NCC(c2ccco2)N2CCCCC2)c1
2362,Cc1ccc(C(CNC(=O)c2ccc(Br)cc2)N(C)C)o1,-7.273,Cc1ccc(C(CNC(=O)c2ccc(Br)cc2)N(C)C)o1
2363,Cc1ccc2c(c1)N(CC(=O)NCCCN1C(C)CCCC1C)C(=O)c1cccnc1O2,-9.529,Cc1ccc2c(c1)N(CC(=O)NCCCN1C(C)CCCC1C)C(=O)c1cccnc1O2
2364,O=C(CN1C(=O)CCCc2ccccc21)NCCN1CCCCC1,-11.96,O=C(CN1C(=O)CCCc2ccccc21)NCCN1CCCCC1
2365,Cc1c(CC(=O)NCc2ccco2)c(=O)n2nc(-c3ccccc3)nc2n1C,-9.191,Cc1c(CC(=O)NCc2ccco2)c(=O)n2nc(-c3ccccc3)nc2n1C
2366,CCOCCCNC(=O)Cn1c2c(c(=O)n3nc(-c4ccccc4)nc13)CCC2,-8.157,CCOCCCNC(=O)Cn1c2c(c(=O)n3nc(-c4ccccc4)nc13)CCC2
2367,Cn1c(=O)c2c3c(cnc2n(C)c1=O)C(=O)CC(c1ccc(F)cc1)C3,-9.302,Cn1c(=O)c2c3c(cnc2n(C)c1=O)C(=O)CC(c1ccc(F)cc1)C3
2368,CC(CCNC(=O)c1ccc(CN2C(=O)CCn3nccc32)cc1)N1CCCC1,-8.424,CC(CCNC(=O)c1ccc(CN2C(=O)CCn3nccc32)cc1)N1CCCC1
2369,CCCCn1c(C)cc(=O)n2c3ccccc3nc12,-7.025,CCCCn1c(C)cc(=O)n2c3ccccc3nc12
2370,CCn1nccc1C(=O)N1CCC(c2nn(C)c(=O)n2C(C)C)CC1,-7.96,CCn1nccc1C(=O)N1CCC(c2nn(C)c(=O)n2C(C)C)CC1
2371,O=C1CCCCC(CNC(=O)c2cccc3nccnc23)N1,-12.602,O=C1CCCCC(CNC(=O)c2cccc3nccnc23)N1
2372,CCn1nc(C)c2nc(SCC(=O)NC(C)C)n(Cc3ccco3)c(=O)c21,-7.45,CCn1nc(C)c2nc(SCC(=O)NC(C)C)n(Cc3ccco3)c(=O)c21
2373,CCn1nc(C)c2c1c(=O)n(Cc1ccc(F)cc1)c(=O)n2CC(N)=O,-8.505,CCn1nc(C)c2c1c(=O)n(Cc1ccc(F)cc1)c(=O)n2CC(N)=O
2374,O=C(Cc1ccccc1)NCC12CCCC=C1N(CC1CC1)C(=O)CC2,-8.483,O=C(Cc1ccccc1)NCC12CCCC=C1N(CC1CC1)C(=O)CC2
2375,CCCCSCCCNC(=O)CCCN1C(=O)CCn2nc(C)cc21,-6.471,CCCCSCCCNC(=O)CCCN1C(=O)CCn2nc(C)cc21
2376,COCCCn1c(C)cc(C(=O)NCC23CCC=C2N(C)C(=O)CC3)c1C,-8.376,COCCCn1c(C)cc(C(=O)NCC23CCC=C2N(C)C(=O)CC3)c1C
2377,Cn1ncc(N2CCC(C(=O)NCCCN3CCC(N4CCCCC4)CC3)C2)cc1=O,-8.817,Cn1ncc(N2CCC(C(=O)NCCCN3CCC(N4CCCCC4)CC3)C2)cc1=O
2378,COc1c(C)cnc2c1c(=O)n(CC(=O)NC1CCCCC1)c(=O)n2C,-8.57,COc1c(C)cnc2c1c(=O)n(CC(=O)NC1CCCCC1)c(=O)n2C
2379,CC(C)Oc1ccc(CNC(=O)Cc2c(O)[nH]c3c2CCCC3)cc1,-7.784,CC(C)Oc1ccc(CNC(=O)Cc2c(O)[nH]c3c2CCCC3)cc1
2380,CN1CCCCC(CC(=O)NCc2cccc(Cl)c2)C1=O,-11.298,CN1CCCCC(CC(=O)NCc2cccc(Cl)c2)C1=O
2381,CCN1CCCC1CNC(=O)c1cc(=O)nc2sc(N3CCCC3)nn12,-8.03,CCN1CCCC1CNC(=O)c1cc(=O)nc2sc(N3CCCC3)nn12
2382,COc1ccc(C(=O)N2CCOc3ccc(CCC(=O)N(C)C)cc3C2)cc1F,-12.189,COc1ccc(C(=O)N2CCOc3ccc(CCC(=O)N(C)C)cc3C2)cc1F
2383,CNC(=O)N1CCC(C2CCN(C(=O)c3cc(C)cc(C)c3)C2)CC1,-9.01,CNC(=O)N1CCC(C2CCN(C(=O)c3cc(C)cc(C)c3)C2)CC1
2384,COCc1nnc2n1CCC(NC(=O)CCc1ccc(OC)cc1)CC2,-11.366,COCc1nnc2n1CCC(NC(=O)CCc1ccc(OC)cc1)CC2
2385,Cc1nnc2n1CCC(N(C)C(=O)COCc1ccccc1)CC2,-10.901,Cc1nnc2n1CCC(N(C)C(=O)COCc1ccccc1)CC2
2386,Cc1occc1C(=O)NC1CCc2nn(C)c(=O)n2CC1,-12.191,Cc1occc1C(=O)NC1CCc2nn(C)c(=O)n2CC1
2387,COCCOC1CN(C2CCN(Cc3cccnc3)CC2)C12CCCCC2,-7.919,COCCOC1CN(C2CCN(Cc3cccnc3)CC2)C12CCCCC2
2388,CN1CCN(C(=O)C2CC3(CCN(C(=O)COCc4ccccc4)CC3)CN2C)CC1,-9.317,CN1CCN(C(=O)C2CC3(CCN(C(=O)COCc4ccccc4)CC3)CN2C)CC1
2389,CCCc1nnc2c(=O)n(CC(=O)Nc3cccc(C(C)=O)c3)c3ccccc3n12,-9.511,CCCc1nnc2c(=O)n(CC(=O)Nc3cccc(C(C)=O)c3)c3ccccc3n12
2390,CC(CCNC(=O)COCc1nnc(C(=O)Nc2cccc(F)c2)s1)N1CCCCCC1,-10.922,CC(CCNC(=O)COCc1nnc(C(=O)Nc2cccc(F)c2)s1)N1CCCCCC1
2391,Cc1ccccc1NC(=O)c1nnc(CCCC(=O)NCCN2CCOCC2)s1,-8.448,Cc1ccccc1NC(=O)c1nnc(CCCC(=O)NCCN2CCOCC2)s1
2392,CCN(CC)C(=O)c1ccc2c(c1)N(CC(=O)NCc1ccc(C)cc1)C(=O)CS2,-8.046,CCN(CC)C(=O)c1ccc2c(c1)N(CC(=O)NCc1ccc(C)cc1)C(=O)CS2
2393,CC(C)CC(=O)N1CCc2c(c(C(=O)NCc3ccc4c(c3)OCO4)nn2C)C1,-8.755,CC(C)CC(=O)N1CCc2c(c(C(=O)NCc3ccc4c(c3)OCO4)nn2C)C1
2394,O=C(c1cccnc1)N1CCC2(CC1)CC(CCO)CCO2,-7.978,O=C(c1cccnc1)N1CCC2(CC1)CC(CCO)CCO2
2395,CCOc1ccc(CN2C[C@H]3CN(C(=O)COC)CC[C@@]3(c3n[nH]c(C)n3)C2)cc1OC,-8.033,CCOc1ccc(CN2C[C@H]3CN(C(=O)COC)CC[C@@]3(c3n[nH]c(C)n3)C2)cc1OC
2396,CCn1c(=O)c2c(C(=O)NCc3ccc(OC)cc3)cc(=O)n(CC)c2n(C)c1=O,-8.738,CCn1c(=O)c2c(C(=O)NCc3ccc(OC)cc3)cc(=O)n(CC)c2n(C)c1=O
2397,Cc1ccccc1CN1CCC(CNC(=O)c2cc(=O)n(C)c3c2c(=O)n(C)c(=O)n3C)CC1,-9.304,Cc1ccccc1CN1CCC(CNC(=O)c2cc(=O)n(C)c3c2c(=O)n(C)c(=O)n3C)CC1
2398,CCNC(=O)C1CCCN(Cc2ccccc2)[C@@H]1COC,-6.714,CCNC(=O)C1CCCN(Cc2ccccc2)[C@@H]1COC
2399,CCOc1ccc(-c2nnc3n(CC(C)C)c4c(=O)n(C)c(=O)n(C)c4n23)cc1,-8.781,CCOc1ccc(-c2nnc3n(CC(C)C)c4c(=O)n(C)c(=O)n(C)c4n23)cc1
2400,O=C(N[C@@H]1CN(Cc2cccc(Cl)c2)C[C@H]1CO)C1CCC1,-7.399,O=C(N[C@@H]1CN(Cc2cccc(Cl)c2)C[C@H]1CO)C1CCC1
2401,CN(C)[C@@H]1CN(C(=O)c2cccc(Cl)c2)C[C@H]1CO,-6.942,CN(C)[C@@H]1CN(C(=O)c2cccc(Cl)c2)C[C@H]1CO
2402,Cc1ccc(Sc2ccc3nn(CC(=O)NC4CCCC4)c(=O)n3n2)cc1,-8.839,Cc1ccc(Sc2ccc3nn(CC(=O)NC4CCCC4)c(=O)n3n2)cc1
2403,Cc1n[nH]c([C@]23CN(C(=O)NC(C)C)C[C@H]2CN(C2CCOCC2)C3)n1,-8.275,Cc1n[nH]c([C@]23CN(C(=O)NC(C)C)C[C@H]2CN(C2CCOCC2)C3)n1
2404,O=C(NCC1CNCC12CCCCC2)C1CC1,-6.69,O=C(NCC1CNCC12CCCCC2)C1CC1
2405,CCOc1ccccc1Cn1c(=O)c2sccc2n2c(=O)n(C)nc12,-7.962,CCOc1ccccc1Cn1c(=O)c2sccc2n2c(=O)n(C)nc12
2406,Cc1cc(CNC(=O)C2CCCCc3n[nH]c(=O)n32)n(C)n1,-12.67,Cc1cc(CNC(=O)C2CCCCc3n[nH]c(=O)n32)n(C)n1
2407,O=C(Cn1nc2n(c1=O)CCCCC2)Nc1ccc(C(F)(F)F)cc1,-12.572,O=C(Cn1nc2n(c1=O)CCCCC2)Nc1ccc(C(F)(F)F)cc1
2408,CCOc1ccccc1C(=O)N1CC2(C1)CN(C(=O)C(C)C)CC2c1nncn1C,-8.597,CCOc1ccccc1C(=O)N1CC2(C1)CN(C(=O)C(C)C)CC2c1nncn1C
2409,CNC(=O)C1CN(Cc2ccccc2)C[C@@H]1NC(O)c1ccc(=O)[nH]n1,-8.817,CNC(=O)C1CN(Cc2ccccc2)C[C@@H]1NC(O)c1ccc(=O)[nH]n1
2410,CCn1ncc(C(=O)N2CCC3(CC2)CC3NC(=O)C(C)C)c1C,-8.109,CCn1ncc(C(=O)N2CCC3(CC2)CC3NC(=O)C(C)C)c1C
2411,Cc1cccc(NC(=O)N2CCC(CC(=O)NCc3ccccc3)C2)c1C,-8.606,Cc1cccc(NC(=O)N2CCC(CC(=O)NCc3ccccc3)C2)c1C
2412,COc1cccc(CC(=O)N2CCC(CC(=O)N(C)Cc3ccccc3)C2)c1,-7.977,COc1cccc(CC(=O)N2CCC(CC(=O)N(C)Cc3ccccc3)C2)c1
2413,CCOc1ccc2c(n1)CCN(C(=O)c1nccn1C)C2,-7.256,CCOc1ccc2c(n1)CCN(C(=O)c1nccn1C)C2
2414,CCOC1CCOC2(CCN(C(=O)c3ccc(OC)c(OC)c3)CC2)C1,-7.878,CCOC1CCOC2(CCN(C(=O)c3ccc(OC)c(OC)c3)CC2)C1
2415,Cc1ccc(C(=O)N2CCC3(CCC3O)CC2)cn1,-7.844,Cc1ccc(C(=O)N2CCC3(CCC3O)CC2)cn1
2416,CC1(O)CCC12CCN(C(=O)C1CCC1)CC2,-7.039,CC1(O)CCC12CCN(C(=O)C1CCC1)CC2
2417,Cc1ccc(CNC(=O)c2cc3n(n2)C[C@@H](N(C)C)C3)o1,-7.473,Cc1ccc(CNC(=O)c2cc3n(n2)C[C@@H](N(C)C)C3)o1
2418,COc1cccc(C(=O)N2C[C@@H]3CN(C(=O)C(C)C)C[C@]3(C(=O)N3CCCC3)C2)c1OC,-9.177,COc1cccc(C(=O)N2C[C@@H]3CN(C(=O)C(C)C)C[C@]3(C(=O)N3CCCC3)C2)c1OC
2419,CN1C[C@H]2CN(C(=O)CCCc3ccccc3)C[C@@]2(C(=O)N2CCCC2)C1,-8.311,CN1C[C@H]2CN(C(=O)CCCc3ccccc3)C[C@@]2(C(=O)N2CCCC2)C1
2420,CN(C)C(=O)CC1CCOC2(CCNCC2)C1,-6.979,CN(C)C(=O)CC1CCOC2(CCNCC2)C1
2421,Cc1cc(C)n(CC(=O)N2C[C@@H]3CN(C(C)C)C[C@]3(C(=O)N3CCCC3)C2)n1,-8.797,Cc1cc(C)n(CC(=O)N2C[C@@H]3CN(C(C)C)C[C@]3(C(=O)N3CCCC3)C2)n1
2422,COCCOC1CCN(C(=O)c2ccccc2OC)C1,-6.794,COCCOC1CCN(C(=O)c2ccccc2OC)C1
2423,CCN(CCNC(=O)C1CCCCC(=O)N1C)Cc1ccccc1,-10.844,CCN(CCNC(=O)C1CCCCC(=O)N1C)Cc1ccccc1
2424,CC(C)N1CCC(OCCCNC(=O)C2CCCCC(=O)N2)CC1,-11.313,CC(C)N1CCC(OCCCNC(=O)C2CCCCC(=O)N2)CC1
2425,COCc1ncc2c(n1)CCCN(CC(=O)NCCCc1ccccc1)C2=O,-11.101,COCc1ncc2c(n1)CCCN(CC(=O)NCCCc1ccccc1)C2=O
2426,CC(C)CCN1CCn2nc(C(=O)NC(C)C)cc2C1,-7.248,CC(C)CCN1CCn2nc(C(=O)NC(C)C)cc2C1
2427,CNC(=O)C1c2nnc(C)n2CCN1C(=O)C1(c2ccccc2)CC1,-8.295,CNC(=O)C1c2nnc(C)n2CCN1C(=O)C1(c2ccccc2)CC1
2428,O=C(CN1CCCCCC1)NCc1cn2c(n1)C(=O)N(Cc1ccccc1)CC2,-11.875,O=C(CN1CCCCCC1)NCc1cn2c(n1)C(=O)N(Cc1ccccc1)CC2
2429,O=C(NCCC1=CCCCC1)NC1CCCCC1,-7.129,O=C(NCCC1=CCCCC1)NC1CCCCC1
2430,COc1cccc(CC(=O)N2CC3(CC(c4nnc(C(C)C)o4)N(C)C3)C2)c1,-9.213,COc1cccc(CC(=O)N2CC3(CC(c4nnc(C(C)C)o4)N(C)C3)C2)c1
2431,CN1CCN(C2COC3(C2)CN(C(=O)CCC2CCCCC2)C3)CC1,-8.082,CN1CCN(C2COC3(C2)CN(C(=O)CCC2CCCCC2)C3)CC1
2432,COc1cc(CC(=O)N2CC3(C2)CC(C)(O)CO3)cc(OC)c1,-8.047,COc1cc(CC(=O)N2CC3(C2)CC(C)(O)CO3)cc(OC)c1
2433,CCC(CC)NC(=O)CCc1ccc2c(c1)OCO2,-6.944,CCC(CC)NC(=O)CCc1ccc2c(c1)OCO2
2434,CC1(C(=O)N2CC3(CC(CC(=O)NCC4CC4)CO3)C2)CCCCC1,-8.325,CC1(C(=O)N2CC3(CC(CC(=O)NCC4CC4)CO3)C2)CCCCC1
2435,CCNC(=O)COc1cccc(Cl)c1,-5.73,CCNC(=O)COc1cccc(Cl)c1
2436,Cc1ccc(CS(=O)(=O)NCCCN2CCCCC2)cc1,-6.85,Cc1ccc(CS(=O)(=O)NCCCN2CCCCC2)cc1
2437,COCCCNC(=O)Cc1ccc(Cl)cc1F,-5.803,COCCCNC(=O)Cc1ccc(Cl)cc1F
2438,CC(C)C(=O)N(CCCN1CCCC1)C1CCN(C(=O)NC2CCCCC2)C1,-7.62,CC(C)C(=O)N(CCCN1CCCC1)C1CCN(C(=O)NC2CCCCC2)C1
2439,CCCN(C)C(=O)c1nc2ccccc2n(C)c1=O,-7.121,CCCN(C)C(=O)c1nc2ccccc2n(C)c1=O
2440,CC1Oc2ccccc2N(CC(=O)N2CCOCC2)C1=O,-8.138,CC1Oc2ccccc2N(CC(=O)N2CCOCC2)C1=O
2441,CCC(=O)N1CCc2cc(C(=O)N(C)C)ccc21,-6.969,CCC(=O)N1CCc2cc(C(=O)N(C)C)ccc21
2442,CCN1CCN(C(=O)c2ccc3nc(C)c(C)nc3c2)CC1,-8.394,CCN1CCN(C(=O)c2ccc3nc(C)c(C)nc3c2)CC1
2443,O=C(C=C1CCCCC1)NCC1CN(CCc2ccccc2)C(=O)CO1,-9.052,O=C(C=C1CCCCC1)NCC1CN(CCc2ccccc2)C(=O)CO1
2444,O=C(CC[n+]1ccc(C=NO)cc1)NCc1ccccc1,-7.121,O=C(CC[n+]1ccc(C=NO)cc1)NCc1ccccc1
2445,COCCC1(C(N)=O)CCCN(Cc2ccc3c(c2)OCCO3)C1,-7.59,COCCC1(C(N)=O)CCCN(Cc2ccc3c(c2)OCCO3)C1
2446,CC(C)CNC(=O)C1CN(Cc2ccccc2)CC12CN(C(=O)c1nccn1C)C2,-8.52,CC(C)CNC(=O)C1CN(Cc2ccccc2)CC12CN(C(=O)c1nccn1C)C2
2447,CN(C)C(=O)C1CCCCc2nnc(-c3ccccc3)n21,-11.899,CN(C)C(=O)C1CCCCc2nnc(-c3ccccc3)n21
2448,CCNC(=O)N1CCCC(Cc2ncc(C)n2Cc2ccc(F)cc2)C1,-7.65,CCNC(=O)N1CCCC(Cc2ncc(C)n2Cc2ccc(F)cc2)C1
2449,CCCn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C,-6.608,CCCn1c(Cl)nc2c1c(=O)n(C)c(=O)n2C
2450,Cn1c(=O)c2c(nc(Sc3nc4ccccc4n3CC(=O)N3CCOCC3)n2C)n(C)c1=O,-10.144,Cn1c(=O)c2c(nc(Sc3nc4ccccc4n3CC(=O)N3CCOCC3)n2C)n(C)c1=O
2451,Cc1nn(C)c(C)c1CNC(=O)c1ccc2c(c1)n(C)c(=O)c1ccnn12,-9.236,Cc1nn(C)c(C)c1CNC(=O)c1ccc2c(c1)n(C)c(=O)c1ccnn12
2452,CC(C)NC(=O)C1c2ccccc2Oc2ccccc21,-8.069,CC(C)NC(=O)C1c2ccccc2Oc2ccccc21
2453,Cc1nc2ncnn2c(C)c1CCC(=O)NCc1ccccc1Cl,-8.357,Cc1nc2ncnn2c(C)c1CCC(=O)NCc1ccccc1Cl
2454,COCCNC(=O)CCc1c(C)nc2nc(-c3cc(OC)cc(OC)c3)nn2c1C,-8.15,COCCNC(=O)CCc1c(C)nc2nc(-c3cc(OC)cc(OC)c3)nn2c1C
2455,CC(NC(=O)Cc1ccc(F)cc1)C(c1cccs1)N1CCN(C)CC1,-7.749,CC(NC(=O)Cc1ccc(F)cc1)C(c1cccs1)N1CCN(C)CC1
2456,O=C(Cc1cccnc1)NC1CCN(c2nnc3ccc(Cl)cn23)CC1,-8.96,O=C(Cc1cccnc1)NC1CCN(c2nnc3ccc(Cl)cn23)CC1
2457,CCNC(=O)Cc1c(O)n(-c2ccc(C)cc2)c(=O)n1CCOC,-6.91,CCNC(=O)Cc1c(O)n(-c2ccc(C)cc2)c(=O)n1CCOC
2458,O=C(NCCCN1CCOCC1)C1CCc2sc(C(=O)N3CCCCCC3)cc2C1,-12.062,O=C(NCCCN1CCOCC1)C1CCc2sc(C(=O)N3CCCCCC3)cc2C1
2459,CCc1ccc(OCC(=O)NCCN(C)C)c(Br)c1,-5.885,CCc1ccc(OCC(=O)NCCN(C)C)c(Br)c1
2460,Cc1cccc(Cn2cccc2CNC(=O)NCC(C)C)c1,-7.937,Cc1cccc(Cn2cccc2CNC(=O)NCC(C)C)c1
2461,Cn1c(C(=O)N2CCC(C(=O)NCCN3CCCC3)CC2)cc2sccc21,-8.312,Cn1c(C(=O)N2CCC(C(=O)NCCN3CCCC3)CC2)cc2sccc21
2462,CCc1nn(CC(=O)NCC2CCCO2)c(=O)c2cc3c(OC)cccc3n12,-8.032,CCc1nn(CC(=O)NCC2CCCO2)c(=O)c2cc3c(OC)cccc3n12
2463,CCOc1ccccc1CNC(=O)Cn1nc(C)c2ccccc21,-8.138,CCOc1ccccc1CNC(=O)Cn1nc(C)c2ccccc21
2464,O=c1c2ccccc2nc2ccc(Cl)nn12,-7.964,O=c1c2ccccc2nc2ccc(Cl)nn12
2465,CCCc1cc(=O)n2nc(N3CCC(C(=O)NCC4CCCN4CC)CC3)sc2n1,-8.142,CCCc1cc(=O)n2nc(N3CCC(C(=O)NCC4CCCN4CC)CC3)sc2n1
2466,COc1cccc(C2NCCc3cc(OC)c(OC)cc32)c1,-7.363,COc1cccc(C2NCCc3cc(OC)c(OC)cc32)c1
2467,Cc1c2cnn(CC(=O)NCCN3CCN(C)CC3)c(=O)c2c(C)n1Cc1ccccc1F,-9.173,Cc1c2cnn(CC(=O)NCCN3CCN(C)CC3)c(=O)c2c(C)n1Cc1ccccc1F
2468,CCn1c(C)c(CCC(=O)NCCCOC(C)C)c(=O)n2nc(-c3ccccc3OC)cc12,-7.841,CCn1c(C)c(CCC(=O)NCCCOC(C)C)c(=O)n2nc(-c3ccccc3OC)cc12
2469,CCN(CC)c1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)c1ccc(OC)cc1,-7.962,CCN(CC)c1nc2c(c(=O)n(C)c(=O)n2C)n1CC(=O)c1ccc(OC)cc1
2470,CC(C)Oc1ccccc1CN1CCN(C2(CNC(=O)C3CCOCC3)CCOC2)CC1,-9.131,CC(C)Oc1ccccc1CN1CCN(C2(CNC(=O)C3CCOCC3)CCOC2)CC1
2471,CC(=O)N1CCc2nnc(C3CCN(Cc4ccc(O)cc4)C3)n2CC1,-12.725,CC(=O)N1CCc2nnc(C3CCN(Cc4ccc(O)cc4)C3)n2CC1
2472,COc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2CC(O)c2ccccc2)cc1OC,-9.325,COc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2CC(O)c2ccccc2)cc1OC
2473,CC1NC(=O)NC1CCCCCC(=O)Nc1ccc(F)cc1,-7.536,CC1NC(=O)NC1CCCCCC(=O)Nc1ccc(F)cc1
2474,CSc1nc2ccccc2n(C)c1=O,-6.349,CSc1nc2ccccc2n(C)c1=O
2475,NC(=O)C1CCN(c2ncccn2)CC1,-6.375,NC(=O)C1CCN(c2ncccn2)CC1
2476,CC12CN(C(=O)c3ccccc3)CC(C)(CN(C(=O)c3ccccc3)C1)C2,-9.474,CC12CN(C(=O)c3ccccc3)CC(C)(CN(C(=O)c3ccccc3)C1)C2
2477,Cc1ccccc1Cn1c(CCNC(=O)CCCO)nc2ccccc21,-8.333,Cc1ccccc1Cn1c(CCNC(=O)CCCO)nc2ccccc21
2478,O=C(NCC1COc2ccccc2O1)NC1CCCCC1,-8.369,O=C(NCC1COc2ccccc2O1)NC1CCCCC1
2479,Cc1c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc2n1-c1ccc(F)cc1,-8.625,Cc1c(C)n2c3c(=O)n(C)c(=O)n(C)c3nc2n1-c1ccc(F)cc1
2480,Cn1cccc1C(=O)NCC1CCC(=O)N(Cc2ccccc2)CC1,-11.672,Cn1cccc1C(=O)NCC1CCC(=O)N(Cc2ccccc2)CC1
2481,CCN(CC)CC(O)CN=C1NS(=O)(=O)c2ccccc21,-6.965,CCN(CC)CC(O)CN=C1NS(=O)(=O)c2ccccc21
2482,Cc1cc(C)cc(NC(=O)CC2SCCNC2=O)c1,-7.705,Cc1cc(C)cc(NC(=O)CC2SCCNC2=O)c1
2483,CCCNC(=O)NC1CCN(c2nc(C)cc(C)n2)CC1,-7.604,CCCNC(=O)NC1CCN(c2nc(C)cc(C)n2)CC1
2484,COCCN1C(=O)CCC2(C(=O)N3CCN(C(C)C)CC3)CCCC=C12,-7.831,COCCN1C(=O)CCC2(C(=O)N3CCN(C(C)C)CC3)CCCC=C12
2485,CCN(CC)CCN=c1cc(C)[nH]c(C)n1,-5.764,CCN(CC)CCN=c1cc(C)[nH]c(C)n1
2486,O=C1CCC2(C(=O)NCCN3CCOCC3)CCCC=C2N1c1ccccc1,-8.927,O=C1CCC2(C(=O)NCCN3CCOCC3)CCCC=C2N1c1ccccc1
2487,COCCN1C(=O)CC[C@]2(C(=O)NCc3ccccc3OC)CCCC[C@@H]12,-7.83,COCCN1C(=O)CC[C@]2(C(=O)NCc3ccccc3OC)CCCC[C@@H]12
2488,CCC(=O)N1CCN(Cc2nc3cc(NC(=O)C(C)C)ccc3n2C)CC1,-8.435,CCC(=O)N1CCN(Cc2nc3cc(NC(=O)C(C)C)ccc3n2C)CC1
2489,CCCN(CCC)CCCNC(=O)CCNC(=O)Cn1ccc2ccccc2c1=O,-7.037,CCCN(CCC)CCCNC(=O)CCNC(=O)Cn1ccc2ccccc2c1=O
2490,CCCn1c(=O)c2ccc(C(=O)NCC(C)C)cc2n2c(=O)[nH]nc12,-8.058,CCCn1c(=O)c2ccc(C(=O)NCC(C)C)cc2n2c(=O)[nH]nc12
2491,CCCCNC(=O)c1cnc2sc(C)c(C)n2c1=O,-6.794,CCCCNC(=O)c1cnc2sc(C)c(C)n2c1=O
